subj_id,Completion,sentID,NatNess,Diff,RT,hasComment?,AdditCom,translation
R_3QDdfu7BbWRdSpa,het lintje,110,3,5,12.533,0,,
R_2v7UB4XcNmqRlkH,het lint,110,3,6,2.386,0,,
R_2sXqPXU0FFGnq6c,Het lint,110,6,6,9.781,0,,
R_1FaN0DmS3ptai9w,het lint,110,6,6,2.444,0,,
R_29cEilrERsh9L4M,een lint,110,6,6,8.077,0,,
R_3gNTX9x77jEuwjk,het lintje,110,6,6,1.86,0,,
R_cPfRLoFW4HbWL8B,het lint,110,5,6,5.562,0,,
R_3feMl4i8dYxINjH,het lintje,110,6,6,1.344,0,,
R_BEdB8CQjh6NV0Fr,een lintje,110,6,6,3.468,0,,
R_1K8YF5J90lXrLI6,het lintje,110,6,6,2.744,0,,
R_2akskyK4Q8mBOoN,het lint,110,5,5,59.275,0,,
R_QhRNexHibNtZlmx,een lintje,110,2,6,4.889,1,"""Doorknippen van  [iets] een een toespraak"" klinkt alsof de toespraak wordt doorgeknipt.",
R_2478SXLZm5wqKBS,het lint,110,6,6,8.601,1,-,
R_8uo4PgOEo3NaD9D,het lint,110,4,5,5.113,0,,
R_1i34oCzAj8geMMf,een lint,110,6,6,2.532,0,,
R_Q03hI5KVidVctu9,een lintje,110,6,6,1.79,0,,
R_1gMbRwYLELkVyxN,het lint,110,6,5,5.894,0,,
R_3CDxki7DHIckjbP,een lint,110,6,6,4.721,0,,
R_1GWAA9TXrKKiRdT,het lint,110,6,6,5.359,0,,
R_1hHbM2b5o8m9lLm,Een lintje,110,3,6,6.269,1,"Ik zou het woordje voor herhalen, wie knipt er nou een toespraak",
R_1gV0nM14irZgMPZ,het lint,110,4,4,1.122,0,,
R_21hSrgBfSwe6VJb,het lintje,110,4,6,6.011,0,,
R_pGXVFwsgFdUZ8ch,het lintje,110,6,6,139.596,0,,
R_11Y2Pa2pUFXWqth,het lint,110,6,6,3.377,0,,
R_3qDKjTRExJW3fZF,een lint,110,6,5,3.475,0,,
R_2DS8A5jet8RKvJ3,het lint,110,6,6,0.876,0,,
R_5A3j2kWcSoGb2z7,een lintje,110,6,6,2.182,0,,
R_UftK5VCoUFhBQfn,een lint,110,5,6,5.83,0,,
R_1i52cNrFLlQofDH,het lintje,110,6,6,0.977,0,,
R_2TS3Dz7DecuSBw5,Het lint,110,5,6,11.415,0,,
R_27VBNyVzZQAoKT5,het lint,110,4,5,4.212,0,,
R_3Mm7GJhcdvN3kKR,het lint,110,6,6,3.629,0,,
R_2UVfO8fX3fKoECN,het lintje,110,5,5,5.302,0,,
R_3EXYnfdDhfLx45R,het lintje,110,5,6,2.108,0,,
R_pLSAZuQYwnECElH,het lint,110,6,6,3.112,0,,
R_1OrjdSec7LbKnTP,het lint,110,4,6,2.021,0,,
R_3dXGr8Iipx2j6bH,het lintje,110,6,6,9.348,0,,
R_3e44JFk7FsyNCyj,het lint ,110,6,6,8.617,0,,
R_brugXlWLVk31ve9,het contract,111,6,5,3.105,0,,
R_2ONj3n03G0tLorq,het contract,111,5,5,3.054,0,,
R_2y4bF24AXuDscvO,het contract,111,6,6,3.213,0,,
R_3Iq9VHtkSBWEpEh,het contract,111,6,6,2.681,0,,
R_2ZVJDLfArV7jvub,een contract,111,6,6,23.436,0,,
R_ZxXnxcvVTAiWOit,het contract,111,6,6,5.637,0,,
R_3gLQ81v2NzoLKjG,het contract,111,6,6,6.141,0,,
R_3qf0HcFJMNmjjtY,het contract,111,5,6,6.008,0,,
R_31hf5LtsfZRjmey,het contract,111,6,6,2.936,0,,
R_1omOfVvQXu41gTe,het contract,111,6,6,3.282,0,,
R_12xoTVBdCgwH4OZ,een contract,111,5,6,0.645,0,,
R_3MuMg7RIFgTTxPa,het contract,111,6,6,8.545,0,,
R_2ScT8z3dyb1PQg7,het contract,111,6,6,2.412,0,,
R_2wM0FxKdpajKK94,het contract,111,6,6,5.122,0,,
R_3EQlfjlsoGNJpHd,het kontrakt,111,4,4,3.22,0,,
R_3smfSQGciRidBCR,het contract,111,6,5,2.314,0,,
R_3HNdlMKraMsCN7A,het contract,111,6,6,1.623,0,,
R_3g8cyJdd4kVbtjT,Het contract,111,4,3,7.863,0,,
R_1Fu28vaC41GOtJi,Het contract,111,6,5,4.185,0,,
R_3g2cyaUO2Yw6VBt,het contract,111,6,5,2.616,0,,
R_3QDdfu7BbWRdSpa,het contract,111,4,6,3.638,1,Ik zou zeggen 'onderteken',
R_2v7UB4XcNmqRlkH,het contract,111,5,6,3.879,0,,
R_2sXqPXU0FFGnq6c,Het contract,111,4,6,8.981,0,,
R_1FaN0DmS3ptai9w,het contract,111,6,6,0.93,0,,
R_29cEilrERsh9L4M,het contract,111,6,6,8.288,0,,
R_3gNTX9x77jEuwjk,het contract,111,6,6,0.848,0,,
R_cPfRLoFW4HbWL8B,het contract,111,6,6,1.218,0,,
R_3feMl4i8dYxINjH,het contract,111,6,6,1.135,0,,
R_BEdB8CQjh6NV0Fr,het contract,111,6,6,2.72,0,,
R_1K8YF5J90lXrLI6,het contract,111,6,6,3.334,0,,
R_2akskyK4Q8mBOoN,het contract,111,5,4,4.154,0,,
R_QhRNexHibNtZlmx,zijn contract,111,6,6,3.088,0,,
R_2478SXLZm5wqKBS,een contract,111,6,6,2.356,0,,
R_8uo4PgOEo3NaD9D,het contract,111,5,5,1.837,0,,
R_1i34oCzAj8geMMf,een contact,111,5,6,1.852,0,,
R_Q03hI5KVidVctu9,de overeenkomst,111,6,6,1.699,0,,
R_1gMbRwYLELkVyxN,het contract,111,6,6,4.358,0,,
R_3CDxki7DHIckjbP,het contract,111,5,6,15.049,0,,
R_1GWAA9TXrKKiRdT,een  contract,111,6,6,2.067,0,,
R_1hHbM2b5o8m9lLm,Het contract,111,6,6,2.913,0,,
R_1gV0nM14irZgMPZ,het contract ,111,5,5,1.453,0,,
R_21hSrgBfSwe6VJb,het contract,111,5,5,5.836,0,,
R_pGXVFwsgFdUZ8ch,het contract,111,6,6,3.84,0,,
R_11Y2Pa2pUFXWqth,het arbeidscontract,111,6,6,2.776,0,,
R_3qDKjTRExJW3fZF,het contract,111,6,5,3.143,0,,
R_2DS8A5jet8RKvJ3,een contract,111,6,6,0.777,0,,
R_5A3j2kWcSoGb2z7,het contract,111,6,6,1.87,0,,
R_UftK5VCoUFhBQfn,het contract,111,6,6,10.677,0,,
R_1i52cNrFLlQofDH,het contract,111,6,6,3.495,0,,
R_2TS3Dz7DecuSBw5,Het contract,111,6,5,34.08,0,,
R_27VBNyVzZQAoKT5,het contract,111,6,5,2.774,0,,
R_3Mm7GJhcdvN3kKR,het contract,111,6,6,6.11,0,,
R_2UVfO8fX3fKoECN,het contract,111,5,4,2.071,0,,
R_3EXYnfdDhfLx45R,het contract,111,6,6,2.076,0,,
R_pLSAZuQYwnECElH,het contract,111,6,6,2.711,0,,
R_1OrjdSec7LbKnTP,het contract,111,6,6,2.806,0,,
R_3dXGr8Iipx2j6bH,het contract,111,6,6,11.519,0,,
R_3e44JFk7FsyNCyj,het contract ,111,6,6,4.75,0,,
R_brugXlWLVk31ve9,het pistool,112,6,5,3.19,0,,
R_2ONj3n03G0tLorq,het vuurwapen,112,5,5,1.744,0,,
R_2y4bF24AXuDscvO,het wapen,112,6,6,0.83,0,,
R_3Iq9VHtkSBWEpEh,de plaats delict,112,6,5,11.156,0,,
R_2ZVJDLfArV7jvub,het pistool,112,6,6,3.517,0,,
R_ZxXnxcvVTAiWOit,het bureau,112,4,2,50.672,1,"Mijn innerlijke stem riep direct 'het mes!' maar dat was dom. Ik neem aan dat bij een schietpartij het wapen zou zijn meegenomen, dus wilde dat niet invullen. Toen moest ik iets bedenken waar het logisch zou zijn vingerafdrukken op achter te laten, wat wat lastig was.",
R_3gLQ81v2NzoLKjG,het lichaam,112,6,4,37.795,0,,
R_3qf0HcFJMNmjjtY,het lichaam?,112,6,4,45.327,0,,
R_31hf5LtsfZRjmey,het wapen,112,4,3,18.172,0,,
R_1omOfVvQXu41gTe,het geweer,112,6,6,8.23,0,,
R_12xoTVBdCgwH4OZ,de stoel,112,5,5,1.008,0,,
R_3MuMg7RIFgTTxPa,het wapen,112,6,6,16.197,0,,
R_2ScT8z3dyb1PQg7,het slachtoffer,112,4,5,22.856,0,,
R_2wM0FxKdpajKK94,de plaats delict ,112,5,4,12.36,0,,
R_3EQlfjlsoGNJpHd,het plaats delict,112,4,5,10.747,0,,
R_3smfSQGciRidBCR,bewijsmateriaal,112,3,2,1.8,0,,
R_3HNdlMKraMsCN7A,GI,112,2,2,2.124,0,,
R_3g8cyJdd4kVbtjT,Het bewijsmateriaal,112,4,2,16.852,0,,
R_1Fu28vaC41GOtJi,Het wapen,112,6,4,7.086,0,,
R_3g2cyaUO2Yw6VBt,Het wapen,112,3,3,28.603,1,Na het woordje op was mijn  eerste ingeving 'te sporen'. Maar het eerste zelfstandig naamwoord was wapen. ,
R_3QDdfu7BbWRdSpa,het pistool,112,6,6,5.908,0,,
R_2v7UB4XcNmqRlkH,het pistool,112,6,6,1.949,0,,
R_2sXqPXU0FFGnq6c,Het slachtoffer,112,6,5,10.444,0,,
R_1FaN0DmS3ptai9w,het wapen,112,6,5,0.951,0,,
R_29cEilrERsh9L4M,het wapen,112,6,4,4.537,0,,
R_3gNTX9x77jEuwjk,het wapen,112,5,2,1.225,0,,
R_cPfRLoFW4HbWL8B,het plaatsdelict,112,6,6,1.496,1,"Uhm, volgens mij gaat dat niet meer zo... ",
R_3feMl4i8dYxINjH,het wapen,112,4,4,2.528,0,,
R_BEdB8CQjh6NV0Fr,het wapen,112,5,2,3.515,0,,
R_1K8YF5J90lXrLI6,de plaats delict ,112,6,6,6.479,0,,
R_2akskyK4Q8mBOoN,het lichaam ,112,4,4,3.994,0,,
R_QhRNexHibNtZlmx,de plaat-delict,112,4,3,6.212,0,,
R_2478SXLZm5wqKBS,het wapen,112,6,5,7.238,1,-,
R_8uo4PgOEo3NaD9D,het bewijs,112,4,4,5.409,0,,
R_1i34oCzAj8geMMf,het pistool,112,6,5,1.147,0,,
R_Q03hI5KVidVctu9,het raam,112,6,6,3.137,0,,
R_1gMbRwYLELkVyxN,de kogels,112,6,6,4.7,0,,
R_3CDxki7DHIckjbP,het pistool,112,6,5,12.263,0,,
R_1GWAA9TXrKKiRdT,het wapen,112,6,6,8.697,0,,
R_1hHbM2b5o8m9lLm,De wapens,112,6,2,19.683,0,,
R_1gV0nM14irZgMPZ,de meubels,112,3,3,1.12,0,,
R_21hSrgBfSwe6VJb,het plaats-delict,112,5,4,4.669,0,,
R_pGXVFwsgFdUZ8ch,het wapen,112,6,5,6.742,0,,
R_11Y2Pa2pUFXWqth,de plaats delict,112,4,4,5.822,0,,
R_3qDKjTRExJW3fZF,de tafel,112,4,4,7.726,0,,
R_2DS8A5jet8RKvJ3,het geweer,112,6,6,2.352,0,,
R_5A3j2kWcSoGb2z7,het wapen,112,5,5,2.481,0,,
R_UftK5VCoUFhBQfn,het plaats delict,112,3,6,10.159,0,,
R_1i52cNrFLlQofDH,GI,112,3,2,4.623,0,,
R_2TS3Dz7DecuSBw5,Het pistool,112,5,3,58.762,0,,
R_27VBNyVzZQAoKT5,het raam,112,6,3,2.038,0,,
R_3Mm7GJhcdvN3kKR,het pistool,112,3,3,18.183,1,"ik zat te twijfelen tussen ""het pistool"" of ""de bewijsstukken""",
R_2UVfO8fX3fKoECN,de grond,112,5,3,3.544,0,,
R_3EXYnfdDhfLx45R,het wapen,112,6,4,2.97,1,er gingen meerdere opties door me heen in plaats van heel duidelijk maar eentje,
R_pLSAZuQYwnECElH,de slachtoffers,112,6,6,3.38,0,,
R_1OrjdSec7LbKnTP,het pistool,112,5,6,5.724,0,,
R_3dXGr8Iipx2j6bH,het pistool,112,6,6,19.959,0,,
R_3e44JFk7FsyNCyj,het plaatsdelict ,112,5,4,28.013,0,,
R_brugXlWLVk31ve9,de trein,113,6,6,8.022,0,,
R_2ONj3n03G0tLorq,de trein,113,5,4,4.031,0,,
R_2y4bF24AXuDscvO,de trein,113,6,6,5.62,0,,
R_3Iq9VHtkSBWEpEh,de trein,113,5,6,6.491,0,,
R_2ZVJDLfArV7jvub,te trein,113,6,6,4.836,0,,
R_ZxXnxcvVTAiWOit,de trein,113,6,6,10.759,1,Toeteren treinen nog? ,
R_3gLQ81v2NzoLKjG,de auto,113,6,6,8.521,1,Las terug: langs het spoor. Had ook een trein kunnen zijn geweest,
R_3qf0HcFJMNmjjtY,een auto,113,4,5,7.837,0,,
R_31hf5LtsfZRjmey,een auto,113,6,6,2.58,0,,
R_1omOfVvQXu41gTe,een auto,113,6,5,5.447,0,,
R_12xoTVBdCgwH4OZ,de trein,113,6,6,0.488,0,,
R_3MuMg7RIFgTTxPa,de trein,113,6,6,10.628,0,,
R_2ScT8z3dyb1PQg7,de trein,113,5,5,10.216,0,,
R_2wM0FxKdpajKK94,De trein,113,5,6,7.431,0,,
R_3EQlfjlsoGNJpHd,de trein,113,5,5,3.882,0,,
R_3smfSQGciRidBCR,de trein,113,5,6,2.837,0,,
R_3HNdlMKraMsCN7A,de trein,113,5,5,1.733,0,,
R_3g8cyJdd4kVbtjT,De trein,113,4,3,11.283,0,,
R_1Fu28vaC41GOtJi,Een auto,113,6,6,7.053,0,,
R_3g2cyaUO2Yw6VBt,Een scooter,113,3,5,6.682,0,,
R_3QDdfu7BbWRdSpa,een trein,113,6,6,3.235,0,,
R_2v7UB4XcNmqRlkH,de trein,113,4,6,5.03,0,,
R_2sXqPXU0FFGnq6c,De trein,113,5,6,4.143,0,,
R_1FaN0DmS3ptai9w,een auto,113,6,6,4.122,0,,
R_29cEilrERsh9L4M,een trein,113,4,6,55.156,0,,
R_3gNTX9x77jEuwjk,de auto,113,6,6,1.872,1,"oke, logisch gezien zou hier een trein moeten zijn, maar die toeteren niet dus een auto is mijn eerste assiciatie",
R_cPfRLoFW4HbWL8B,de trein,113,5,6,6.199,1,"Ik vind toererende treinen een beetje vreemd, maar kan op dit moment ook geen ander woord voor dat geluid bedenken. ",
R_3feMl4i8dYxINjH,een trein,113,5,6,4.87,0,,
R_BEdB8CQjh6NV0Fr,een trein,113,6,5,4.815,0,,
R_1K8YF5J90lXrLI6,een trein,113,5,5,8.858,0,,
R_2akskyK4Q8mBOoN,de trein,113,6,5,4.562,0,,
R_QhRNexHibNtZlmx,een auto,113,5,6,10.62,1,"""trein"" is natuurlijk veel logischer, maar in combinatie met ""toeteren"" was kwam ""auto"" als eerste bij mij op.",
R_2478SXLZm5wqKBS,de trein,113,6,6,4.359,1,-,
R_8uo4PgOEo3NaD9D,een trein,113,2,2,7.988,0,,
R_1i34oCzAj8geMMf,een trein,113,5,6,2.614,0,,
R_Q03hI5KVidVctu9,de trein,113,6,6,4.786,0,,
R_1gMbRwYLELkVyxN,een auto,113,5,6,10.051,0,,
R_3CDxki7DHIckjbP,een auto,113,5,5,7.615,0,,
R_1GWAA9TXrKKiRdT,de trein,113,6,6,5.794,0,,
R_1hHbM2b5o8m9lLm,De trein,113,6,4,10.551,0,,
R_1gV0nM14irZgMPZ,de trein,113,6,6,1.294,0,,
R_21hSrgBfSwe6VJb,de trein,113,5,6,8.448,0,,
R_pGXVFwsgFdUZ8ch,de trein,113,6,6,7.657,0,,
R_11Y2Pa2pUFXWqth,een trein,113,6,5,19.989,0,,
R_3qDKjTRExJW3fZF,de trein,113,6,5,5.44,0,,
R_2DS8A5jet8RKvJ3,de trein,113,6,6,0.733,0,,
R_5A3j2kWcSoGb2z7,een auto,113,5,6,1.46,0,,
R_UftK5VCoUFhBQfn,de trein,113,6,6,9.767,0,,
R_1i52cNrFLlQofDH,de trein,113,6,6,2.505,0,,
R_2TS3Dz7DecuSBw5,Een auto,113,5,6,8.85,0,,
R_27VBNyVzZQAoKT5,de trein,113,6,5,8.501,0,,
R_3Mm7GJhcdvN3kKR,de trein,113,5,6,3,0,,
R_2UVfO8fX3fKoECN,de trein,113,4,6,6.559,0,,
R_3EXYnfdDhfLx45R,een auto,113,4,4,2.817,1,ik dacht later pas aan een trein omdat die voor mijn gevoel niet toeteren,
R_pLSAZuQYwnECElH,de trein,113,6,6,3.738,0,,
R_1OrjdSec7LbKnTP,een trein,113,4,5,2.159,0,,
R_3dXGr8Iipx2j6bH,de auto,113,6,6,17.251,0,,
R_3e44JFk7FsyNCyj,een trein,113,5,6,7.393,0,,
R_brugXlWLVk31ve9,de bios,114,6,6,3.293,0,,
R_2ONj3n03G0tLorq,de bioscoop,114,5,6,4.614,0,,
R_2y4bF24AXuDscvO,de film,114,6,6,0.886,0,,
R_3Iq9VHtkSBWEpEh,de film,114,6,6,2.81,0,,
R_2ZVJDLfArV7jvub,de film,114,6,6,4.475,0,,
R_ZxXnxcvVTAiWOit,de bioscoop,114,5,6,7.248,1,Een enkele zin met een komma had mij natuurlijker geleken.,
R_3gLQ81v2NzoLKjG,de film,114,6,6,6.785,0,,
R_3qf0HcFJMNmjjtY,de bioscoop,114,4,6,5.112,0,,
R_31hf5LtsfZRjmey,de bioscoop,114,5,5,2.213,0,,
R_1omOfVvQXu41gTe,de film,114,6,6,4.078,0,,
R_12xoTVBdCgwH4OZ,de bioscoop,114,6,6,5.105,0,,
R_3MuMg7RIFgTTxPa,de bioscoop,114,6,6,4.976,0,,
R_2ScT8z3dyb1PQg7,de bioscoop,114,5,5,9.572,0,,
R_2wM0FxKdpajKK94,De film,114,6,6,5.733,0,,
R_3EQlfjlsoGNJpHd,de bioscoop,114,6,6,5.856,0,,
R_3smfSQGciRidBCR,de bioscoop,114,6,6,18.764,1,beetje dubbelop,
R_3HNdlMKraMsCN7A,de film,114,6,6,1.554,0,,
R_3g8cyJdd4kVbtjT,De film,114,5,6,17.749,0,,
R_1Fu28vaC41GOtJi,De bioscoop ,114,6,6,4.548,0,,
R_3g2cyaUO2Yw6VBt,de film,114,6,5,3.72,0,,
R_3QDdfu7BbWRdSpa,de bioscoop,114,6,6,9.613,0,,
R_2v7UB4XcNmqRlkH,de film,114,5,6,5.651,0,,
R_2sXqPXU0FFGnq6c,De film,114,6,6,5.143,0,,
R_1FaN0DmS3ptai9w,de bios,114,6,6,3.024,0,,
R_29cEilrERsh9L4M,de film,114,6,6,10.543,0,,
R_3gNTX9x77jEuwjk,de bioscoop,114,6,6,1.951,0,,
R_cPfRLoFW4HbWL8B,de bioscoop,114,6,6,3.737,1,Niet 1 zin,
R_3feMl4i8dYxINjH,de bioscoop,114,6,5,2.531,0,,
R_BEdB8CQjh6NV0Fr,de bios,114,5,6,3.167,0,,
R_1K8YF5J90lXrLI6,de bioscoop,114,6,6,3.217,1,Opnieuw vreemde weergave op mobiel ,
R_2akskyK4Q8mBOoN,de bioscoop,114,5,5,11.156,0,,
R_QhRNexHibNtZlmx,de bioscoop,114,6,6,6.545,0,,
R_2478SXLZm5wqKBS,de bioscoop,114,6,6,4.679,0,,
R_8uo4PgOEo3NaD9D,de film,114,5,4,7.241,0,,
R_1i34oCzAj8geMMf,de bioscoop,114,6,6,0.886,0,,
R_Q03hI5KVidVctu9,de bioscoop,114,6,6,2.327,0,,
R_1gMbRwYLELkVyxN,de bioscoop,114,6,6,5.402,1,"De film kan ook, was mijn tweede ingeving. ",
R_3CDxki7DHIckjbP,de bioscoop,114,5,6,5.162,1,klinkt niet helemaal natuurlijk voor mij omdat het woord 'bioscoop' twee keer snel achter elkaar gebruikt wordt,
R_1GWAA9TXrKKiRdT,de film,114,6,6,8.028,0,,
R_1hHbM2b5o8m9lLm,De bioscoop,114,6,6,8.188,1,Ik bedacht later dat de film logischer is,
R_1gV0nM14irZgMPZ,de bioscoop ,114,5,5,12.839,0,,
R_21hSrgBfSwe6VJb,de bioscoop,114,4,6,4.527,0,,
R_pGXVFwsgFdUZ8ch,de bioscoop,114,6,6,4.335,0,,
R_11Y2Pa2pUFXWqth,de bioscoop,114,6,6,2.757,0,,
R_3qDKjTRExJW3fZF,de bioscoop,114,6,6,5.618,0,,
R_2DS8A5jet8RKvJ3,de bioscoop,114,6,6,1.213,0,,
R_5A3j2kWcSoGb2z7,de film,114,6,6,1.956,0,,
R_UftK5VCoUFhBQfn,de film,114,6,6,6.107,0,,
R_1i52cNrFLlQofDH,de bioscoop,114,5,4,1.141,1,het kan ook 'de film' zijn,
R_2TS3Dz7DecuSBw5,De film,114,5,5,5.615,0,,
R_27VBNyVzZQAoKT5,de bioscoop,114,6,6,3.101,0,,
R_3Mm7GJhcdvN3kKR,de film,114,6,6,3.714,0,,
R_2UVfO8fX3fKoECN,de film,114,5,5,1.697,0,,
R_3EXYnfdDhfLx45R,de film,114,6,6,2.846,0,,
R_pLSAZuQYwnECElH,de bioscoop,114,6,6,3.075,0,,
R_1OrjdSec7LbKnTP,de bioscoop,114,4,6,1.747,0,,
R_3dXGr8Iipx2j6bH,de bioscoop,114,6,6,304.849,0,,
R_3e44JFk7FsyNCyj,de film,114,6,6,37.459,0,,
R_brugXlWLVk31ve9,de plek,115,5,4,4.531,0,,
R_2ONj3n03G0tLorq,het terras,115,3,6,5.047,0,,
R_2y4bF24AXuDscvO,het terras,115,6,6,4.801,0,,
R_3Iq9VHtkSBWEpEh,het terras,115,6,6,9.3,0,,
R_2ZVJDLfArV7jvub,het terras,115,6,6,12.001,0,,
R_ZxXnxcvVTAiWOit,het terras,115,6,6,6.04,0,,
R_3gLQ81v2NzoLKjG,de plek,115,6,6,9.031,0,,
R_3qf0HcFJMNmjjtY,het terras,115,4,6,7.519,0,,
R_31hf5LtsfZRjmey,het plekje,115,5,5,5.167,1,Algemeen punt: geef aan dat het ook gaat om lidwoorden. Bij de eerste vraag was het onduidelijk dat het ging om twee streepjes ipv թթn.,
R_1omOfVvQXu41gTe,de plek,115,6,6,5.432,0,,
R_12xoTVBdCgwH4OZ,het terras,115,6,6,0.736,0,,
R_3MuMg7RIFgTTxPa,het terras,115,6,6,8.735,0,,
R_2ScT8z3dyb1PQg7,het terras,115,6,6,6.524,0,,
R_2wM0FxKdpajKK94,Het terras,115,6,6,7.414,0,,
R_3EQlfjlsoGNJpHd,de plek,115,5,5,9.94,0,,
R_3smfSQGciRidBCR,de plek ,115,4,5,3.992,0,,
R_3HNdlMKraMsCN7A,het terras,115,6,6,1.484,0,,
R_3g8cyJdd4kVbtjT,De plek,115,4,4,6.188,0,,
R_1Fu28vaC41GOtJi,Het strand,115,5,5,3.628,0,,
R_3g2cyaUO2Yw6VBt,Het terras,115,5,5,7.865,0,,
R_3QDdfu7BbWRdSpa,het terras,115,6,6,7.833,0,,
R_2v7UB4XcNmqRlkH,het terras,115,6,6,6.831,0,,
R_2sXqPXU0FFGnq6c,Het terras,115,6,6,2.639,0,,
R_1FaN0DmS3ptai9w,de plek,115,6,6,1.848,0,,
R_29cEilrERsh9L4M,het terras,115,6,6,4.57,0,,
R_3gNTX9x77jEuwjk,het terras,115,6,6,1,0,,
R_cPfRLoFW4HbWL8B,de plek,115,6,6,2.341,0,,
R_3feMl4i8dYxINjH,het terras,115,6,6,1.074,0,,
R_BEdB8CQjh6NV0Fr,het terras,115,5,6,4.508,1,beschikte -> had,
R_1K8YF5J90lXrLI6,het terras,115,5,6,3.608,0,,
R_2akskyK4Q8mBOoN,het terras,115,5,4,5.074,0,,
R_QhRNexHibNtZlmx,de plek,115,6,6,1.654,0,,
R_2478SXLZm5wqKBS,het terras,115,6,6,3.315,0,,
R_8uo4PgOEo3NaD9D,het terras,115,5,5,5.229,0,,
R_1i34oCzAj8geMMf,het terras,115,5,6,0.855,0,,
R_Q03hI5KVidVctu9,de plek,115,6,6,1.951,0,,
R_1gMbRwYLELkVyxN,het terras,115,6,6,6.406,0,,
R_3CDxki7DHIckjbP,het terras,115,4,6,2435.275,0,,
R_1GWAA9TXrKKiRdT,het terras,115,6,6,4.807,0,,
R_1hHbM2b5o8m9lLm,Het terras,115,6,6,21.67,0,,
R_1gV0nM14irZgMPZ,de plek,115,5,5,1.968,0,,
R_21hSrgBfSwe6VJb,het terras,115,6,6,6.304,0,,
R_pGXVFwsgFdUZ8ch,de plaats ,115,6,5,3.328,0,,
R_11Y2Pa2pUFXWqth,het terras,115,6,6,4.545,0,,
R_3qDKjTRExJW3fZF,het terras,115,6,6,8.458,0,,
R_2DS8A5jet8RKvJ3,de plek,115,6,6,0.825,0,,
R_5A3j2kWcSoGb2z7,de plek,115,4,5,1.605,0,,
R_UftK5VCoUFhBQfn,het terras,115,5,6,4.799,0,,
R_1i52cNrFLlQofDH,het terras,115,5,6,1.727,0,,
R_2TS3Dz7DecuSBw5,De plek,115,5,6,8.497,0,,
R_27VBNyVzZQAoKT5,de plaats,115,6,5,2.134,0,,
R_3Mm7GJhcdvN3kKR,de tafel,115,5,5,10.126,0,,
R_2UVfO8fX3fKoECN,het terras,115,6,6,1.959,0,,
R_3EXYnfdDhfLx45R,de plek,115,6,5,3.071,0,,
R_pLSAZuQYwnECElH,de plek,115,6,6,7.047,0,,
R_1OrjdSec7LbKnTP,het terras,115,6,6,56.901,0,,
R_3dXGr8Iipx2j6bH,het terras,115,6,6,15.952,0,,
R_3e44JFk7FsyNCyj,de plek,115,6,6,8.977,0,,
R_brugXlWLVk31ve9,de stopcontact,116,5,5,3.175,0,,
R_2ONj3n03G0tLorq,de meterkast,116,5,6,1.09,0,,
R_2y4bF24AXuDscvO,de meterkast,116,6,6,1.067,0,,
R_3Iq9VHtkSBWEpEh,de meterkast,116,6,6,3.763,0,,
R_2ZVJDLfArV7jvub,de meterkast,116,6,6,18.56,0,,
R_ZxXnxcvVTAiWOit,de meterkast,116,4,5,7.168,1,Ik zou zeggen 'in de gang.',
R_3gLQ81v2NzoLKjG,de meterkast,116,6,6,5.735,0,,
R_3qf0HcFJMNmjjtY,de meterkast,116,5,4,5.103,0,,
R_31hf5LtsfZRjmey,de meterkast,116,5,2,4.33,0,,
R_1omOfVvQXu41gTe,de meterkast,116,6,6,19.058,0,,
R_12xoTVBdCgwH4OZ,de meterkast,116,6,6,0.713,0,,
R_3MuMg7RIFgTTxPa,de meterkast,116,6,6,3.523,0,,
R_2ScT8z3dyb1PQg7,de kast,116,5,5,9.513,0,,
R_2wM0FxKdpajKK94,De meterkast,116,6,6,5.545,0,,
R_3EQlfjlsoGNJpHd,de meterkast,116,6,6,23.641,0,,
R_3smfSQGciRidBCR,de meterkast,116,6,5,5.037,0,,
R_3HNdlMKraMsCN7A,de meterkast,116,6,5,1.5,0,,
R_3g8cyJdd4kVbtjT,De meter,116,5,2,112.349,0,,
R_1Fu28vaC41GOtJi,De kast,116,6,6,4.981,0,,
R_3g2cyaUO2Yw6VBt,de stoppenkast,116,3,6,3.896,1,Stoppen zitten altijd in een stoppenkast dus ik zou die toevoeging niet zo snel zeggen,
R_3QDdfu7BbWRdSpa,de meterkast,116,6,5,7.208,0,,
R_2v7UB4XcNmqRlkH,de meterkast ,116,5,6,3.763,0,,
R_2sXqPXU0FFGnq6c,De meterkast,116,6,5,4.545,0,,
R_1FaN0DmS3ptai9w,de meterkast,116,6,5,0.902,0,,
R_29cEilrERsh9L4M,de meterkast,116,6,6,4.481,0,,
R_3gNTX9x77jEuwjk,de meterkast,116,6,6,0.94,0,,
R_cPfRLoFW4HbWL8B,de meterkast,116,6,6,4.852,0,,
R_3feMl4i8dYxINjH,de meterkast,116,6,6,2.473,0,,
R_BEdB8CQjh6NV0Fr,de meterkast,116,5,5,3.275,0,,
R_1K8YF5J90lXrLI6,de meterkast,116,5,6,3.511,0,,
R_2akskyK4Q8mBOoN,de stoppenkast,116,6,6,3.274,0,,
R_QhRNexHibNtZlmx,de stoppenkast,116,6,6,6.295,0,,
R_2478SXLZm5wqKBS,de meterkast,116,6,6,11.1,1,-,
R_8uo4PgOEo3NaD9D,de meterkast,116,4,3,6.564,0,,
