subj_id,Completion,compLower,sentID,NatNess,Diff,RT,index,determiner,noun,isDet,isWord,hasComment?,AdditCom,translation,isImportant,sentenceRisk,askForCheck,Unnamed: 13
R_2ZVJDLfArV7jvub,de meterkast,de meterkast,116,6,6,18.56,,de,meterkast,TRUE,TRUE,0,,,,,,
R_ZxXnxcvVTAiWOit,de meterkast,de meterkast,116,4,5,7.168,,de,meterkast,TRUE,TRUE,1,Ik zou zeggen 'in de gang.',,0,,,
R_3gLQ81v2NzoLKjG,de meterkast,de meterkast,116,6,6,5.735,,de,meterkast,TRUE,TRUE,0,,,,,,
R_3qf0HcFJMNmjjtY,de meterkast,de meterkast,116,5,4,5.103,,de,meterkast,TRUE,TRUE,0,,,,,,
R_31hf5LtsfZRjmey,de meterkast,de meterkast,116,5,2,4.33,,de,meterkast,TRUE,TRUE,0,,,,,,
R_1omOfVvQXu41gTe,de meterkast,de meterkast,116,6,6,19.058,,de,meterkast,TRUE,TRUE,0,,,,,,
R_12xoTVBdCgwH4OZ,de meterkast,de meterkast,116,6,6,0.713,,de,meterkast,TRUE,TRUE,0,,,,,,
R_3MuMg7RIFgTTxPa,de meterkast,de meterkast,116,6,6,3.523,,de,meterkast,TRUE,TRUE,0,,,,,,
R_2ScT8z3dyb1PQg7,de kast,de kast,116,5,5,9.513,,de,kast,TRUE,TRUE,0,,,,,,
R_2wM0FxKdpajKK94,De meterkast,de meterkast,116,6,6,5.545,,De,meterkast,TRUE,TRUE,0,,,,,,
R_3EQlfjlsoGNJpHd,de meterkast,de meterkast,116,6,6,23.641,,de,meterkast,TRUE,TRUE,0,,,,,,
R_3smfSQGciRidBCR,de meterkast,de meterkast,116,6,5,5.037,,de,meterkast,TRUE,TRUE,0,,,,,,
R_3HNdlMKraMsCN7A,de meterkast,de meterkast,116,6,5,1.5,,de,meterkast,TRUE,TRUE,0,,,,,,
R_3g8cyJdd4kVbtjT,De meter,de meter,116,5,2,112.349,,De,meter,TRUE,TRUE,0,,,,,,
R_1Fu28vaC41GOtJi,De kast,de kast,116,6,6,4.981,,De,kast,TRUE,TRUE,0,,,,,,
R_3g2cyaUO2Yw6VBt,de stoppenkast,de stoppenkast,116,3,6,3.896,,de,stoppenkast,TRUE,TRUE,1,Stoppen zitten altijd in een stoppenkast dus ik zou die toevoeging niet zo snel zeggen,,0,,,
R_3QDdfu7BbWRdSpa,de meterkast,de meterkast,116,6,5,7.208,,de,meterkast,TRUE,TRUE,0,,,,,,
R_2v7UB4XcNmqRlkH,de meterkast,de meterkast,116,5,6,3.763,,de,meterkast,TRUE,TRUE,0,,,,,,
R_2sXqPXU0FFGnq6c,De meterkast,de meterkast,116,6,5,4.545,,De,meterkast,TRUE,TRUE,0,,,,,,
R_1FaN0DmS3ptai9w,de meterkast,de meterkast,116,6,5,0.902,,de,meterkast,TRUE,TRUE,0,,,,,,
R_29cEilrERsh9L4M,de meterkast,de meterkast,116,6,6,4.481,,de,meterkast,TRUE,TRUE,0,,,,,,
R_3gNTX9x77jEuwjk,de meterkast,de meterkast,116,6,6,0.94,,de,meterkast,TRUE,TRUE,0,,,,,,
R_cPfRLoFW4HbWL8B,de meterkast,de meterkast,116,6,6,4.852,,de,meterkast,TRUE,TRUE,0,,,,,,
R_3feMl4i8dYxINjH,de meterkast,de meterkast,116,6,6,2.473,,de,meterkast,TRUE,TRUE,0,,,,,,
R_BEdB8CQjh6NV0Fr,de meterkast,de meterkast,116,5,5,3.275,,de,meterkast,TRUE,TRUE,0,,,,,,
R_1K8YF5J90lXrLI6,de meterkast,de meterkast,116,5,6,3.511,,de,meterkast,TRUE,TRUE,0,,,,,,
R_2akskyK4Q8mBOoN,de stoppenkast,de stoppenkast,116,6,6,3.274,,de,stoppenkast,TRUE,TRUE,0,,,,,,
R_QhRNexHibNtZlmx,de stoppenkast,de stoppenkast,116,6,6,6.295,,de,stoppenkast,TRUE,TRUE,0,,,,,,
R_2478SXLZm5wqKBS,de meterkast,de meterkast,116,6,6,11.1,,de,meterkast,TRUE,TRUE,1,-,,0,,,
R_8uo4PgOEo3NaD9D,de meterkast,de meterkast,116,4,3,6.564,,de,meterkast,TRUE,TRUE,0,,,,,,
R_1i34oCzAj8geMMf,de stoppenkast,de stoppenkast,116,6,6,0.827,,de,stoppenkast,TRUE,TRUE,0,,,,,,
R_Q03hI5KVidVctu9,de stopcontacten,de stopcontacten,116,6,6,8.98,,de,stopcontacten,TRUE,TRUE,0,,,,,,
R_1gMbRwYLELkVyxN,de meterkast,de meterkast,116,6,4,6.472,,de,meterkast,TRUE,TRUE,0,,,,,,
R_3CDxki7DHIckjbP,de meterkast,de meterkast,116,6,6,4.051,,de,meterkast,TRUE,TRUE,0,,,,,,
R_1GWAA9TXrKKiRdT,de meterkast,de meterkast,116,6,6,7.16,,de,meterkast,TRUE,TRUE,0,,,,,,
R_1hHbM2b5o8m9lLm,De meterkast,de meterkast,116,6,5,4.937,,De,meterkast,TRUE,TRUE,0,,,,,,
R_1gV0nM14irZgMPZ,de meterkast,de meterkast,116,5,4,1.102,,de,meterkast,TRUE,TRUE,0,,,,,,
R_21hSrgBfSwe6VJb,de meterkast,de meterkast,116,5,5,4.054,,de,meterkast,TRUE,TRUE,0,,,,,,
R_pGXVFwsgFdUZ8ch,de meterkast,de meterkast,116,6,6,3.526,,de,meterkast,TRUE,TRUE,0,,,,,,
R_11Y2Pa2pUFXWqth,de meterkast,de meterkast,116,6,6,3.125,,de,meterkast,TRUE,TRUE,0,,,,,,
R_3qDKjTRExJW3fZF,de meterkast,de meterkast,116,6,6,2.267,,de,meterkast,TRUE,TRUE,0,,,,,,
R_2DS8A5jet8RKvJ3,de meterkast,de meterkast,116,6,6,0.774,,de,meterkast,TRUE,TRUE,0,,,,,,
R_5A3j2kWcSoGb2z7,de meterkast,de meterkast,116,6,6,2.145,,de,meterkast,TRUE,TRUE,0,,,,,,
R_UftK5VCoUFhBQfn,de meterkast,de meterkast,116,6,6,4.111,,de,meterkast,TRUE,TRUE,0,,,,,,
R_1i52cNrFLlQofDH,de meterkast,de meterkast,116,6,6,1.859,,de,meterkast,TRUE,TRUE,0,,,,,,
R_2TS3Dz7DecuSBw5,De meterkast,de meterkast,116,4,6,6.008,,De,meterkast,TRUE,TRUE,0,,,,,,
R_27VBNyVzZQAoKT5,de meterkast,de meterkast,116,6,5,3.526,,de,meterkast,TRUE,TRUE,0,,,,,,
R_3Mm7GJhcdvN3kKR,de meterkast,de meterkast,116,6,6,35.578,,de,meterkast,TRUE,TRUE,0,,,,,,
R_2UVfO8fX3fKoECN,het stopcontact,het stopcontact,116,4,4,25.763,,het,stopcontact,TRUE,TRUE,0,,,,,,
R_3EXYnfdDhfLx45R,de stoppenkast,de stoppenkast,116,6,6,10.1,,de,stoppenkast,TRUE,TRUE,0,,,,,,
R_pLSAZuQYwnECElH,de meterkast,de meterkast,116,6,6,2.366,,de,meterkast,TRUE,TRUE,0,,,,,,
R_1OrjdSec7LbKnTP,de elektriciteitskast,de elektriciteitskast,116,2,6,7.691,,de,elektriciteitskast,TRUE,TRUE,0,,,,,,
R_3dXGr8Iipx2j6bH,de meterkast,de meterkast,116,6,6,7.417,,de,meterkast,TRUE,TRUE,0,,,,,,
R_3e44JFk7FsyNCyj,de meterkast,de meterkast,116,6,6,19.21,,de,meterkast,TRUE,TRUE,0,,,,,,
R_brugXlWLVk31ve9,de mensa,de mensa,117,6,5,1.286,,de,mensa,TRUE,TRUE,0,,,,,,
R_2ONj3n03G0tLorq,de kantine,de kantine,117,5,5,27.897,,de,kantine,TRUE,TRUE,0,,,,,,
R_2y4bF24AXuDscvO,de kantine,de kantine,117,6,6,21.226,,de,kantine,TRUE,TRUE,0,,,,,,
R_3Iq9VHtkSBWEpEh,de kantine,de kantine,117,6,6,2.989,,de,kantine,TRUE,TRUE,0,,,,,,
R_2ZVJDLfArV7jvub,de kantine,de kantine,117,6,6,2.142,,de,kantine,TRUE,TRUE,0,,,,,,
R_ZxXnxcvVTAiWOit,de kantine,de kantine,117,6,5,4.153,,de,kantine,TRUE,TRUE,1,"Pas bij ""op het werk"" werd duidelijk hoe de zin zou moeten lopen.",only thought of how the sentence should end when I read 'op het werk' (at work),1,0,,
R_3gLQ81v2NzoLKjG,de kantine,de kantine,117,6,6,8.202,,de,kantine,TRUE,TRUE,0,,,,,,
R_3qf0HcFJMNmjjtY,de cantine,de cantine,117,4,6,4.109,,de,cantine,TRUE,TRUE,0,,,,,,
R_31hf5LtsfZRjmey,het cafe,het cafe,117,6,6,2.457,,het,cafe,TRUE,TRUE,0,,,,,,
R_1omOfVvQXu41gTe,de kantine,de kantine,117,6,6,3.243,,de,kantine,TRUE,TRUE,0,,,,,,
R_12xoTVBdCgwH4OZ,het restaurant,het restaurant,117,5,5,0.581,,het,restaurant,TRUE,TRUE,0,,,,,,
R_3MuMg7RIFgTTxPa,het restaurant,het restaurant,117,6,6,14.969,,het,restaurant,TRUE,TRUE,0,,,,,,
R_2ScT8z3dyb1PQg7,de kantine,de kantine,117,3,5,14.647,,de,kantine,TRUE,TRUE,0,,,,,,
R_2wM0FxKdpajKK94,de kantine,de kantine,117,6,6,3.779,,de,kantine,TRUE,TRUE,0,,,,,,
R_3EQlfjlsoGNJpHd,de kantine,de kantine,117,5,5,5.129,,de,kantine,TRUE,TRUE,0,,,,,,
R_3smfSQGciRidBCR,de kantine,de kantine,117,5,6,3.841,,de,kantine,TRUE,TRUE,0,,,,,,
R_3HNdlMKraMsCN7A,de kantine,de kantine,117,6,6,12.07,,de,kantine,TRUE,TRUE,0,,,,,,
R_3g8cyJdd4kVbtjT,Het restaurant,het restaurant,117,3,3,14.193,,Het,restaurant,TRUE,TRUE,0,,,,,,
R_1Fu28vaC41GOtJi,De kantine,de kantine,117,6,5,2.848,,De,kantine,TRUE,TRUE,0,,,,,,
R_3g2cyaUO2Yw6VBt,de kantine,de kantine,117,6,6,3.461,,de,kantine,TRUE,TRUE,0,,,,,,
R_3QDdfu7BbWRdSpa,de kantine,de kantine,117,6,4,14.833,,de,kantine,TRUE,TRUE,0,,,,,,
R_2v7UB4XcNmqRlkH,de kantine,de kantine,117,3,5,2.66,,de,kantine,TRUE,TRUE,0,,,,,,
R_2sXqPXU0FFGnq6c,De kantine,de kantine,117,6,6,2.473,,De,kantine,TRUE,TRUE,0,,,,,,
R_1FaN0DmS3ptai9w,de kantine,de kantine,117,6,4,4.867,,de,kantine,TRUE,TRUE,0,,,,,,
R_29cEilrERsh9L4M,de kantine,de kantine,117,6,6,17.952,,de,kantine,TRUE,TRUE,0,,,,,,
R_3gNTX9x77jEuwjk,de kantine,de kantine,117,4,5,1.507,,de,kantine,TRUE,TRUE,0,,,,,,
R_cPfRLoFW4HbWL8B,de kantine,de kantine,117,6,6,5.139,,de,kantine,TRUE,TRUE,0,,,,,,
R_3feMl4i8dYxINjH,de kantine,de kantine,117,4,6,1.108,,de,kantine,TRUE,TRUE,0,,,,,,
R_BEdB8CQjh6NV0Fr,de kantine,de kantine,117,4,3,3.387,,de,kantine,TRUE,TRUE,0,,,,,,
R_1K8YF5J90lXrLI6,de kantine,de kantine,117,5,6,2.162,,de,kantine,TRUE,TRUE,0,,,,,,
R_2akskyK4Q8mBOoN,de kantine,de kantine,117,5,4,3.063,,de,kantine,TRUE,TRUE,0,,,,,,
R_QhRNexHibNtZlmx,het bedrijfsrestaurant,het bedrijfsrestaurant,117,6,3,4.999,183,het,bedrijfsrestaurant,TRUE,TRUE,0,,,,,,
R_2478SXLZm5wqKBS,de kantine,de kantine,117,6,6,7.043,,de,kantine,TRUE,TRUE,1,-,,0,,,
R_8uo4PgOEo3NaD9D,de kantine,de kantine,117,4,3,4.257,,de,kantine,TRUE,TRUE,1,Ik dacht aan het park tot ik het laatste deel van de zin zag...,I thought of 'het park' until I read the last part,1,0,,
R_1i34oCzAj8geMMf,de cafetaria,de cafetaria,117,4,5,1,,de,cafetaria,TRUE,TRUE,0,,,,,,
R_Q03hI5KVidVctu9,de kantine,de kantine,117,6,5,2.331,,de,kantine,TRUE,TRUE,0,,,,,,
R_1gMbRwYLELkVyxN,de kantine,de kantine,117,6,6,4.262,,de,kantine,TRUE,TRUE,0,,,,,,
R_3CDxki7DHIckjbP,de kantine,de kantine,117,5,5,4.012,,de,kantine,TRUE,TRUE,0,,,,,,
R_1GWAA9TXrKKiRdT,de kantine,de kantine,117,6,6,6.991,,de,kantine,TRUE,TRUE,0,,,,,,
R_1hHbM2b5o8m9lLm,De kantine,de kantine,117,3,6,5.65,,De,kantine,TRUE,TRUE,0,,,,,,
R_1gV0nM14irZgMPZ,het cafe,het cafe,117,3,3,0.798,,het,cafe,TRUE,TRUE,0,,,,,,
R_21hSrgBfSwe6VJb,de kantine,de kantine,117,5,5,10.584,,de,kantine,TRUE,TRUE,0,,,,,,
R_pGXVFwsgFdUZ8ch,de kantine,de kantine,117,6,6,7.035,,de,kantine,TRUE,TRUE,0,,,,,,
R_11Y2Pa2pUFXWqth,de kantine,de kantine,117,6,6,3.938,,de,kantine,TRUE,TRUE,0,,,,,,
R_3qDKjTRExJW3fZF,de kantine,de kantine,117,6,5,3.414,,de,kantine,TRUE,TRUE,0,,,,,,
R_2DS8A5jet8RKvJ3,de cafetaria,de cafetaria,117,6,6,1.032,,de,cafetaria,TRUE,TRUE,0,,,,,,
R_5A3j2kWcSoGb2z7,de kantine,de kantine,117,5,6,2.335,,de,kantine,TRUE,TRUE,0,,,,,,
R_UftK5VCoUFhBQfn,de kantine,de kantine,117,3,6,7.967,,de,kantine,TRUE,TRUE,0,,,,,,
R_1i52cNrFLlQofDH,de kantine,de kantine,117,5,5,6.446,,de,kantine,TRUE,TRUE,0,,,,,,
R_2TS3Dz7DecuSBw5,Het restaurant,het restaurant,117,4,5,11.465,,Het,restaurant,TRUE,TRUE,1,"Ik twijfel: de kantine vind ik een beetje raar om lekker te gaan lunchen, terwijl ik een restaurant niet met het werk associeer. ","I don't think 'de kantine' is a place where you can go for a nice lunch, but I don't associate a restaurant with work",1,0,,
R_27VBNyVzZQAoKT5,de kantine,de kantine,117,6,5,2.547,,de,kantine,TRUE,TRUE,0,,,,,,
R_3Mm7GJhcdvN3kKR,de kantine,de kantine,117,6,6,3.228,,de,kantine,TRUE,TRUE,0,,,,,,
R_2UVfO8fX3fKoECN,het restaurant,het restaurant,117,5,3,1.832,,het,restaurant,TRUE,TRUE,0,,,,,,
R_3EXYnfdDhfLx45R,de kantine,de kantine,117,4,4,3.486,,de,kantine,TRUE,TRUE,0,,,,,,
R_pLSAZuQYwnECElH,de kantine,de kantine,117,6,6,2.465,,de,kantine,TRUE,TRUE,0,,,,,,
R_1OrjdSec7LbKnTP,de cafetaria,de cafetaria,117,5,6,1.255,,de,cafetaria,TRUE,TRUE,0,,,,,,
R_3dXGr8Iipx2j6bH,het bedrijfsrestaurant,het bedrijfsrestaurant,117,6,6,28.646,184,het,bedrijfsrestaurant,TRUE,TRUE,0,,,,,,
R_3e44JFk7FsyNCyj,het restaurant,het restaurant,117,6,6,5.456,,het,restaurant,TRUE,TRUE,0,,,,,,
R_brugXlWLVk31ve9,het tentamen,het tentamen,118,6,4,1.923,,het,tentamen,TRUE,TRUE,0,,,,,,
R_2ONj3n03G0tLorq,het tentamen,het tentamen,118,5,6,1.219,,het,tentamen,TRUE,TRUE,0,,,,,,
R_2y4bF24AXuDscvO,het tentamen,het tentamen,118,6,6,0.756,,het,tentamen,TRUE,TRUE,0,,,,,,
R_3Iq9VHtkSBWEpEh,het tentamen,het tentamen,118,6,6,5.048,,het,tentamen,TRUE,TRUE,0,,,,,,
R_2ZVJDLfArV7jvub,het tentamen,het tentamen,118,6,6,2.139,,het,tentamen,TRUE,TRUE,0,,,,,,
R_ZxXnxcvVTAiWOit,zijn tentamen,zijn tentamen,118,6,6,5.743,,zijn,tentamen,FALSE,TRUE,1,Onpersoonlijk 'het tentamen' kan ook.,het tentamen' is also a possibility,1,0,,
R_3gLQ81v2NzoLKjG,het tentamen,het tentamen,118,6,6,6.719,,het,tentamen,TRUE,TRUE,0,,,,,,
R_3qf0HcFJMNmjjtY,zijn tentamen,zijn tentamen,118,5,6,3.685,,zijn,tentamen,FALSE,TRUE,0,,,,,,
R_31hf5LtsfZRjmey,het tentamen,het tentamen,118,6,6,5.714,,het,tentamen,TRUE,TRUE,0,,,,,,
R_1omOfVvQXu41gTe,het tentamen,het tentamen,118,6,6,2.077,,het,tentamen,TRUE,TRUE,0,,,,,,
R_12xoTVBdCgwH4OZ,zijn tentamen,zijn tentamen,118,6,5,0.605,,zijn,tentamen,FALSE,TRUE,0,,,,,,
R_3MuMg7RIFgTTxPa,het tentamen,het tentamen,118,6,6,10.324,,het,tentamen,TRUE,TRUE,0,,,,,,
R_2ScT8z3dyb1PQg7,zijn tentamen,zijn tentamen,118,5,5,7.1,,zijn,tentamen,FALSE,TRUE,0,,,,,,
R_2wM0FxKdpajKK94,het tentamen,het tentamen,118,6,5,3.021,,het,tentamen,TRUE,TRUE,0,,,,,,
R_3EQlfjlsoGNJpHd,het tentamen,het tentamen,118,6,6,3.291,185,het,tentamen,TRUE,TRUE,0,,,,,,
R_3smfSQGciRidBCR,het tentamen,het tentamen,118,5,5,4.98,,het,tentamen,TRUE,TRUE,0,,,,,,
R_3HNdlMKraMsCN7A,het tentamen,het tentamen,118,6,6,3.484,,het,tentamen,TRUE,TRUE,0,,,,,,
R_3g8cyJdd4kVbtjT,Het tentamen,het tentamen,118,5,5,6.023,,Het,tentamen,TRUE,TRUE,0,,,,,,
R_1Fu28vaC41GOtJi,De toets,de toets,118,6,6,3.502,,De,toets,TRUE,TRUE,0,,,,,,
R_3g2cyaUO2Yw6VBt,de toets,de toets,118,6,5,6.38,,de,toets,TRUE,TRUE,0,,,,,,
R_3QDdfu7BbWRdSpa,het tentamen,het tentamen,118,6,5,4.717,,het,tentamen,TRUE,TRUE,0,,,,,,
R_2v7UB4XcNmqRlkH,het tentamen,het tentamen,118,6,6,2.078,,het,tentamen,TRUE,TRUE,0,,,,,,
R_2sXqPXU0FFGnq6c,Het tentamen,het tentamen,118,6,6,2.106,,Het,tentamen,TRUE,TRUE,0,,,,,,
R_1FaN0DmS3ptai9w,het tentamen,het tentamen,118,6,6,2.31,,het,tentamen,TRUE,TRUE,0,,,,,,
R_29cEilrERsh9L4M,zijn tentamen,zijn tentamen,118,6,6,9.533,,zijn,tentamen,FALSE,TRUE,0,,,,,,
R_3gNTX9x77jEuwjk,het tentamen,het tentamen,118,6,6,0.957,,het,tentamen,TRUE,TRUE,0,,,,,,
R_cPfRLoFW4HbWL8B,de toets,de toets,118,6,6,1.438,,de,toets,TRUE,TRUE,0,,,,,,
R_3feMl4i8dYxINjH,het tentamen,het tentamen,118,6,6,2.305,,het,tentamen,TRUE,TRUE,0,,,,,,
R_BEdB8CQjh6NV0Fr,het tentamen,het tentamen,118,6,6,3.01,,het,tentamen,TRUE,TRUE,0,,,,,,
R_1K8YF5J90lXrLI6,het tentamen,het tentamen,118,6,6,2.567,,het,tentamen,TRUE,TRUE,0,,,,,,
R_2akskyK4Q8mBOoN,het tentamen,het tentamen,118,6,6,2.672,,het,tentamen,TRUE,TRUE,0,,,,,,
R_QhRNexHibNtZlmx,zijn examen,zijn examen,118,5,6,2.346,,zijn,examen,FALSE,TRUE,0,,,,,,
R_2478SXLZm5wqKBS,het tentamen,het tentamen,118,6,6,2.247,,het,tentamen,TRUE,TRUE,0,,,,,,
R_8uo4PgOEo3NaD9D,het tentamen,het tentamen,118,4,4,2.769,,het,tentamen,TRUE,TRUE,0,,,,,,
R_1i34oCzAj8geMMf,het tentamen,het tentamen,118,5,6,1.404,,het,tentamen,TRUE,TRUE,0,,,,,,
R_Q03hI5KVidVctu9,het tentamen,het tentamen,118,6,6,1.985,,het,tentamen,TRUE,TRUE,0,,,,,,
R_1gMbRwYLELkVyxN,het tentamen,het tentamen,118,6,6,4.534,,het,tentamen,TRUE,TRUE,0,,,,,,
R_3CDxki7DHIckjbP,het tentamen,het tentamen,118,6,6,4.73,,het,tentamen,TRUE,TRUE,0,,,,,,
R_1GWAA9TXrKKiRdT,de toets,de toets,118,6,6,9.499,,de,toets,TRUE,TRUE,0,,,,,,
R_1hHbM2b5o8m9lLm,Het tentamen,het tentamen,118,6,6,2.903,,Het,tentamen,TRUE,TRUE,0,,,,,,
R_1gV0nM14irZgMPZ,het tentamen,het tentamen,118,4,4,9.223,,het,tentamen,TRUE,TRUE,0,,,,,,
R_21hSrgBfSwe6VJb,het tentamen,het tentamen,118,5,6,3.721,,het,tentamen,TRUE,TRUE,0,,,,,,
R_pGXVFwsgFdUZ8ch,zijn tentamen,zijn tentamen,118,6,6,2.649,,zijn,tentamen,FALSE,TRUE,0,,,,,,
R_11Y2Pa2pUFXWqth,het examen,het examen,118,6,6,3.396,,het,examen,TRUE,TRUE,0,,,,,,
R_3qDKjTRExJW3fZF,het tentamen,het tentamen,118,6,6,1.624,,het,tentamen,TRUE,TRUE,0,,,,,,
R_2DS8A5jet8RKvJ3,de toets,de toets,118,6,6,1.429,,de,toets,TRUE,TRUE,0,,,,,,
R_5A3j2kWcSoGb2z7,het tentamen,het tentamen,118,6,6,2.293,,het,tentamen,TRUE,TRUE,0,,,,,,
R_UftK5VCoUFhBQfn,het tentamen,het tentamen,118,6,6,2.461,,het,tentamen,TRUE,TRUE,0,,,,,,
R_1i52cNrFLlQofDH,het tentamen,het tentamen,118,6,6,0.932,,het,tentamen,TRUE,TRUE,0,,,,,,
R_2TS3Dz7DecuSBw5,Het tentamen,het tentamen,118,6,6,4.19,,Het,tentamen,TRUE,TRUE,0,,,,,,
R_27VBNyVzZQAoKT5,het tentamen,het tentamen,118,6,5,1.987,,het,tentamen,TRUE,TRUE,0,,,,,,
R_3Mm7GJhcdvN3kKR,het tentamen,het tentamen,118,6,6,3.268,,het,tentamen,TRUE,TRUE,0,,,,,,
R_2UVfO8fX3fKoECN,het tentamen,het tentamen,118,5,6,2.559,,het,tentamen,TRUE,TRUE,0,,,,,,
R_3EXYnfdDhfLx45R,het tentamen,het tentamen,118,6,6,1.519,,het,tentamen,TRUE,TRUE,0,,,,,,
R_pLSAZuQYwnECElH,het tentamen,het tentamen,118,6,6,2.391,186,het,tentamen,TRUE,TRUE,0,,,,,,
R_1OrjdSec7LbKnTP,het examen,het examen,118,6,6,2.675,,het,examen,TRUE,TRUE,0,,,,,,
R_3dXGr8Iipx2j6bH,het tentamen,het tentamen,118,6,6,6.635,,het,tentamen,TRUE,TRUE,0,,,,,,
R_3e44JFk7FsyNCyj,het tentamen,het tentamen,118,6,6,5.027,,het,tentamen,TRUE,TRUE,0,,,,,,
R_brugXlWLVk31ve9,hun concert,hun concert,119,6,6,3.74,,hun,concert,FALSE,TRUE,0,,,,,,
R_2ONj3n03G0tLorq,het concert,het concert,119,5,5,1.075,,het,concert,TRUE,TRUE,0,,,,,,
R_2y4bF24AXuDscvO,hun concert,hun concert,119,6,6,0.862,,hun,concert,FALSE,TRUE,0,,,,,,
R_3Iq9VHtkSBWEpEh,het concert,het concert,119,6,6,3.644,,het,concert,TRUE,TRUE,0,,,,,,
R_2ZVJDLfArV7jvub,een concert,een concert,119,6,6,3.991,,een,concert,FALSE,TRUE,0,,,,,,
R_ZxXnxcvVTAiWOit,een concert,een concert,119,6,6,7.2,,een,concert,FALSE,TRUE,1,een optreden' had ook gekund.,,0,,,
R_3gLQ81v2NzoLKjG,het concert,het concert,119,6,6,12.352,,het,concert,TRUE,TRUE,0,,,,,,
R_3qf0HcFJMNmjjtY,hun concert,hun concert,119,5,5,10.807,,hun,concert,FALSE,TRUE,0,,,,,,
R_31hf5LtsfZRjmey,een concert,een concert,119,6,6,3.234,,een,concert,FALSE,TRUE,0,,,,,,
R_1omOfVvQXu41gTe,hun concert,hun concert,119,6,6,6.098,,hun,concert,FALSE,TRUE,0,,,,,,
R_12xoTVBdCgwH4OZ,een concert,een concert,119,6,6,1.134,,een,concert,FALSE,TRUE,0,,,,,,
R_3MuMg7RIFgTTxPa,een concert,een concert,119,6,6,6.628,,een,concert,FALSE,TRUE,0,,,,,,
R_2ScT8z3dyb1PQg7,een concert,een concert,119,5,5,11.428,,een,concert,FALSE,TRUE,0,,,,,,
R_2wM0FxKdpajKK94,Het concert,het concert,119,6,6,5.267,,Het,concert,TRUE,TRUE,0,,,,,,
R_3EQlfjlsoGNJpHd,een concert,een concert,119,5,6,5.345,,een,concert,FALSE,TRUE,0,,,,,,
R_3smfSQGciRidBCR,een concert,een concert,119,4,5,1.968,,een,concert,FALSE,TRUE,1,dubbelop. Als dit concert moest zijn.. dan vind ik in  het stadion dubbellop,,0,,,
R_3HNdlMKraMsCN7A,het concert,het concert,119,6,6,1.304,,het,concert,TRUE,TRUE,0,,,,,,
R_3g8cyJdd4kVbtjT,Het concert,het concert,119,4,5,48.294,,Het,concert,TRUE,TRUE,0,,,,,,
R_1Fu28vaC41GOtJi,Het concert,het concert,119,6,6,4.932,,Het,concert,TRUE,TRUE,0,,,,,,
R_3g2cyaUO2Yw6VBt,Een concert,een concert,119,6,6,4.581,,Een,concert,FALSE,TRUE,0,,,,,,
R_3QDdfu7BbWRdSpa,een concert,een concert,119,6,6,8.293,,een,concert,FALSE,TRUE,0,,,,,,
R_2v7UB4XcNmqRlkH,het concert,het concert,119,6,6,3.411,,het,concert,TRUE,TRUE,0,,,,,,
R_2sXqPXU0FFGnq6c,Hun concert,hun concert,119,6,6,2.858,,Hun,concert,FALSE,TRUE,0,,,,,,
R_1FaN0DmS3ptai9w,een concert,een concert,119,6,6,4.147,,een,concert,FALSE,TRUE,0,,,,,,
R_29cEilrERsh9L4M,een concert,een concert,119,6,6,5.343,,een,concert,FALSE,TRUE,0,,,,,,
R_3gNTX9x77jEuwjk,een concert,een concert,119,5,6,0.993,,een,concert,FALSE,TRUE,0,,,,,,
R_cPfRLoFW4HbWL8B,een concert,een concert,119,5,6,7.405,,een,concert,FALSE,TRUE,0,,,,,,
R_3feMl4i8dYxINjH,een concert,een concert,119,6,6,3.774,,een,concert,FALSE,TRUE,0,,,,,,
R_BEdB8CQjh6NV0Fr,het concert,het concert,119,6,5,3.939,,het,concert,TRUE,TRUE,0,,,,,,
R_1K8YF5J90lXrLI6,een concert,een concert,119,6,6,3.359,,een,concert,FALSE,TRUE,0,,,,,,
R_2akskyK4Q8mBOoN,het concert,het concert,119,6,6,3.338,,het,concert,TRUE,TRUE,0,,,,,,
R_QhRNexHibNtZlmx,een concert,een concert,119,6,6,8.522,,een,concert,FALSE,TRUE,0,,,,,,
R_2478SXLZm5wqKBS,hun concert,hun concert,119,6,6,1.945,,hun,concert,FALSE,TRUE,0,,,,,,
R_8uo4PgOEo3NaD9D,hun concert,hun concert,119,6,5,4.41,,hun,concert,FALSE,TRUE,0,,,,,,
R_1i34oCzAj8geMMf,een concert,een concert,119,4,6,1.317,,een,concert,FALSE,TRUE,0,,,,,,
R_Q03hI5KVidVctu9,het concert,het concert,119,6,6,4.615,,het,concert,TRUE,TRUE,0,,,,,,
R_1gMbRwYLELkVyxN,het concert,het concert,119,6,6,5.157,,het,concert,TRUE,TRUE,0,,,,,,
R_3CDxki7DHIckjbP,hun concert,hun concert,119,5,6,17.8,,hun,concert,FALSE,TRUE,0,,,,,,
R_1GWAA9TXrKKiRdT,een concert,een concert,119,5,5,7.916,,een,concert,FALSE,TRUE,0,,,,,,
R_1hHbM2b5o8m9lLm,Een concert,een concert,119,6,6,7.597,,Een,concert,FALSE,TRUE,0,,,,,,
R_1gV0nM14irZgMPZ,hun concert,hun concert,119,5,5,1.517,,hun,concert,FALSE,TRUE,0,,,,,,
R_21hSrgBfSwe6VJb,een concert,een concert,119,4,6,6.96,,een,concert,FALSE,TRUE,0,,,,,,
