subj_id,qual_col,Completion,measure,row,sentID,compNoTrail,compLower,determiner,noun,isDet,isWord
R_3q9cZ9NJjEx872v,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_ABt8n7PxUqkXqy5,Comp(17),Het balkon,Comp,17,159,Het balkon,het balkon,Het,balkon,TRUE,TRUE
R_3k6rPDoCD4kup7x,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_p6iBXJstulO97Jn,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_USFewLQTXHp0kPT,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_vrAH2qrxu41QSv7,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_6Pg4ql6MQumxZo9,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_1QaBlAsk46HI9NJ,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_pKtuHvEeh5mujgl,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_RrYmeJDnKB3hv7r,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_2alPe2ZkILnzWYp,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_24zMzQY1U9LX5Gf,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_2zAp7MZjWbJtouD,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_1lgea30X5yRbWgb,Comp(18),Land,Comp,18,160,Land,land,,-99,FALSE,FALSE
R_1dg0dAPlymYfFcu,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_23TSscPxb3G1aSA,Comp(18),nederland,Comp,18,160,nederland,nederland,,-99,FALSE,FALSE
R_3effdDALVVpFhkK,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_2PpvbvcItA8LcqM,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_25WvorTEPc7DuHX,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_ZJCIt5D6m80Wim5,Comp(18),Het land,Comp,18,160,Het land,het land,Het,land,TRUE,TRUE
R_6gQpeEEoAOw1CNz,Comp(18),de volgende ,Comp,18,160,de volgende,de volgende,de,volgende,TRUE,TRUE
R_UcJP3naTdDXJEDn,Comp(18),Het land,Comp,18,160,Het land,het land,Het,land,TRUE,TRUE
R_21pKbw8vqrjpJ4Q,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_1HiWKvIl546M44z,Comp(18),de dag,Comp,18,160,de dag,de dag,de,dag,TRUE,TRUE
R_BFIiDPrnKiKOhkB,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_232AZeZQOdbRSAK,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_1odMwWpdALe3A7c,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_3CMZ1prTdwstnIi,Comp(18),het land ,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_2SDkvNUYWKzQ9b4,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_2qwqWlqovi1EnxK,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_1nSW9rReHHlwpSQ,Comp(18),Het land,Comp,18,160,Het land,het land,Het,land,TRUE,TRUE
R_3FPt6NNv7fs4bHV,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_2uOs8d5Okoyss7z,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_1JEdl2aEMuUO63f,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_6L3ln2BoQAzJw2d,Comp(18),de volgende,Comp,18,160,de volgende,de volgende,de,volgende,TRUE,TRUE
R_xAA7goWcKMvmb1D,Comp(18),de Benelux,Comp,18,160,de Benelux,de benelux,de,Benelux,TRUE,FALSE
R_248iCMeSwyLS8sF,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_OING4tGkg3q8VLb,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_3kvbwPackXPANmo,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_3lRiG6M8Z6vKWZh,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_3q9cZ9NJjEx872v,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_ABt8n7PxUqkXqy5,Comp(18),Het land,Comp,18,160,Het land,het land,Het,land,TRUE,TRUE
R_3k6rPDoCD4kup7x,Comp(18),het land,Comp,18,160,het land,het land,het,land,TRUE,TRUE
R_p6iBXJstulO97Jn,Comp(18),Het land,Comp,18,160,Het land,het land,Het,land,TRUE,TRUE
R_USFewLQTXHp0kPT,Comp(18),ons land,Comp,18,160,ons land,ons land,ons,land,FALSE,TRUE
R_vrAH2qrxu41QSv7,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_6Pg4ql6MQumxZo9,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_1QaBlAsk46HI9NJ,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_pKtuHvEeh5mujgl,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_RrYmeJDnKB3hv7r,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_2alPe2ZkILnzWYp,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_24zMzQY1U9LX5Gf,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_2zAp7MZjWbJtouD,Comp(19),de krant ,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_1lgea30X5yRbWgb,Comp(19),Bijbel,Comp,19,161,Bijbel,bijbel,,-99,FALSE,FALSE
R_1dg0dAPlymYfFcu,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_23TSscPxb3G1aSA,Comp(19),krant,Comp,19,161,krant,krant,,-99,FALSE,FALSE
R_3effdDALVVpFhkK,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_2PpvbvcItA8LcqM,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_25WvorTEPc7DuHX,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_ZJCIt5D6m80Wim5,Comp(19),Een krant,Comp,19,161,Een krant,een krant,Een,krant,FALSE,TRUE
R_6gQpeEEoAOw1CNz,Comp(19),de krant ,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_UcJP3naTdDXJEDn,Comp(19),De krant,Comp,19,161,De krant,de krant,De,krant,TRUE,TRUE
R_21pKbw8vqrjpJ4Q,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_1HiWKvIl546M44z,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_BFIiDPrnKiKOhkB,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_232AZeZQOdbRSAK,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_1odMwWpdALe3A7c,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_3CMZ1prTdwstnIi,Comp(19),de krant ,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_2SDkvNUYWKzQ9b4,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_2qwqWlqovi1EnxK,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_1nSW9rReHHlwpSQ,Comp(19),De krant ,Comp,19,161,De krant,de krant,De,krant,TRUE,TRUE
R_3FPt6NNv7fs4bHV,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_2uOs8d5Okoyss7z,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_1JEdl2aEMuUO63f,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_6L3ln2BoQAzJw2d,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_xAA7goWcKMvmb1D,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_248iCMeSwyLS8sF,Comp(19),de playboy,Comp,19,161,de playboy,de playboy,de,playboy,TRUE,TRUE
R_OING4tGkg3q8VLb,Comp(19),een krant,Comp,19,161,een krant,een krant,een,krant,FALSE,TRUE
R_3kvbwPackXPANmo,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_3lRiG6M8Z6vKWZh,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_3q9cZ9NJjEx872v,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_ABt8n7PxUqkXqy5,Comp(19),De krant ,Comp,19,161,De krant,de krant,De,krant,TRUE,TRUE
R_3k6rPDoCD4kup7x,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
R_p6iBXJstulO97Jn,Comp(19),De krant,Comp,19,161,De krant,de krant,De,krant,TRUE,TRUE
R_USFewLQTXHp0kPT,Comp(19),de krant,Comp,19,161,de krant,de krant,de,krant,TRUE,TRUE
