subj_id,AdditCom,measure,sentID
R_3HNdlMKraMsCN7A,,AdditCom,117
R_3g8cyJdd4kVbtjT,,AdditCom,117
R_1Fu28vaC41GOtJi,,AdditCom,117
R_3g2cyaUO2Yw6VBt,,AdditCom,117
R_3QDdfu7BbWRdSpa,,AdditCom,117
R_2v7UB4XcNmqRlkH,,AdditCom,117
R_2sXqPXU0FFGnq6c,,AdditCom,117
R_1FaN0DmS3ptai9w,,AdditCom,117
R_29cEilrERsh9L4M,,AdditCom,117
R_3gNTX9x77jEuwjk,,AdditCom,117
R_cPfRLoFW4HbWL8B,,AdditCom,117
R_3feMl4i8dYxINjH,,AdditCom,117
R_BEdB8CQjh6NV0Fr,,AdditCom,117
R_1K8YF5J90lXrLI6,,AdditCom,117
R_2akskyK4Q8mBOoN,,AdditCom,117
R_QhRNexHibNtZlmx,,AdditCom,117
R_2478SXLZm5wqKBS,-,AdditCom,117
R_8uo4PgOEo3NaD9D,Ik dacht aan het park tot ik het laatste deel van de zin zag...,AdditCom,117
R_1i34oCzAj8geMMf,,AdditCom,117
R_Q03hI5KVidVctu9,,AdditCom,117
R_1gMbRwYLELkVyxN,,AdditCom,117
R_3CDxki7DHIckjbP,,AdditCom,117
R_1GWAA9TXrKKiRdT,,AdditCom,117
R_1hHbM2b5o8m9lLm,,AdditCom,117
R_1gV0nM14irZgMPZ,,AdditCom,117
R_21hSrgBfSwe6VJb,,AdditCom,117
R_pGXVFwsgFdUZ8ch,,AdditCom,117
R_11Y2Pa2pUFXWqth,,AdditCom,117
R_3qDKjTRExJW3fZF,,AdditCom,117
R_2DS8A5jet8RKvJ3,,AdditCom,117
R_5A3j2kWcSoGb2z7,,AdditCom,117
R_UftK5VCoUFhBQfn,,AdditCom,117
R_1i52cNrFLlQofDH,,AdditCom,117
R_2TS3Dz7DecuSBw5,"Ik twijfel: de kantine vind ik een beetje raar om lekker te gaan lunchen, terwijl ik een restaurant niet met het werk associeer. ",AdditCom,117
R_27VBNyVzZQAoKT5,,AdditCom,117
R_3Mm7GJhcdvN3kKR,,AdditCom,117
R_2UVfO8fX3fKoECN,,AdditCom,117
R_3EXYnfdDhfLx45R,,AdditCom,117
R_pLSAZuQYwnECElH,,AdditCom,117
R_1OrjdSec7LbKnTP,,AdditCom,117
R_3dXGr8Iipx2j6bH,,AdditCom,117
R_3e44JFk7FsyNCyj,,AdditCom,117
R_brugXlWLVk31ve9,,AdditCom,118
R_2ONj3n03G0tLorq,,AdditCom,118
R_2y4bF24AXuDscvO,,AdditCom,118
R_3Iq9VHtkSBWEpEh,,AdditCom,118
R_2ZVJDLfArV7jvub,,AdditCom,118
R_ZxXnxcvVTAiWOit,Onpersoonlijk 'het tentamen' kan ook.,AdditCom,118
R_3gLQ81v2NzoLKjG,,AdditCom,118
R_3qf0HcFJMNmjjtY,,AdditCom,118
R_31hf5LtsfZRjmey,,AdditCom,118
R_1omOfVvQXu41gTe,,AdditCom,118
R_12xoTVBdCgwH4OZ,,AdditCom,118
R_3MuMg7RIFgTTxPa,,AdditCom,118
R_2ScT8z3dyb1PQg7,,AdditCom,118
R_2wM0FxKdpajKK94,,AdditCom,118
R_3EQlfjlsoGNJpHd,,AdditCom,118
R_3smfSQGciRidBCR,,AdditCom,118
R_3HNdlMKraMsCN7A,,AdditCom,118
R_3g8cyJdd4kVbtjT,,AdditCom,118
R_1Fu28vaC41GOtJi,,AdditCom,118
R_3g2cyaUO2Yw6VBt,,AdditCom,118
R_3QDdfu7BbWRdSpa,,AdditCom,118
R_2v7UB4XcNmqRlkH,,AdditCom,118
R_2sXqPXU0FFGnq6c,,AdditCom,118
R_1FaN0DmS3ptai9w,,AdditCom,118
R_29cEilrERsh9L4M,,AdditCom,118
R_3gNTX9x77jEuwjk,,AdditCom,118
R_cPfRLoFW4HbWL8B,,AdditCom,118
R_3feMl4i8dYxINjH,,AdditCom,118
R_BEdB8CQjh6NV0Fr,,AdditCom,118
R_1K8YF5J90lXrLI6,,AdditCom,118
R_2akskyK4Q8mBOoN,,AdditCom,118
R_QhRNexHibNtZlmx,,AdditCom,118
R_2478SXLZm5wqKBS,,AdditCom,118
R_8uo4PgOEo3NaD9D,,AdditCom,118
R_1i34oCzAj8geMMf,,AdditCom,118
R_Q03hI5KVidVctu9,,AdditCom,118
R_1gMbRwYLELkVyxN,,AdditCom,118
R_3CDxki7DHIckjbP,,AdditCom,118
R_1GWAA9TXrKKiRdT,,AdditCom,118
R_1hHbM2b5o8m9lLm,,AdditCom,118
R_1gV0nM14irZgMPZ,,AdditCom,118
R_21hSrgBfSwe6VJb,,AdditCom,118
R_pGXVFwsgFdUZ8ch,,AdditCom,118
R_11Y2Pa2pUFXWqth,,AdditCom,118
R_3qDKjTRExJW3fZF,,AdditCom,118
R_2DS8A5jet8RKvJ3,,AdditCom,118
R_5A3j2kWcSoGb2z7,,AdditCom,118
R_UftK5VCoUFhBQfn,,AdditCom,118
R_1i52cNrFLlQofDH,,AdditCom,118
R_2TS3Dz7DecuSBw5,,AdditCom,118
R_27VBNyVzZQAoKT5,,AdditCom,118
R_3Mm7GJhcdvN3kKR,,AdditCom,118
R_2UVfO8fX3fKoECN,,AdditCom,118
R_3EXYnfdDhfLx45R,,AdditCom,118
R_pLSAZuQYwnECElH,,AdditCom,118
R_1OrjdSec7LbKnTP,,AdditCom,118
R_3dXGr8Iipx2j6bH,,AdditCom,118
R_3e44JFk7FsyNCyj,,AdditCom,118
R_brugXlWLVk31ve9,,AdditCom,119
R_2ONj3n03G0tLorq,,AdditCom,119
R_2y4bF24AXuDscvO,,AdditCom,119
R_3Iq9VHtkSBWEpEh,,AdditCom,119
R_2ZVJDLfArV7jvub,,AdditCom,119
R_ZxXnxcvVTAiWOit,'een optreden' had ook gekund.,AdditCom,119
R_3gLQ81v2NzoLKjG,,AdditCom,119
R_3qf0HcFJMNmjjtY,,AdditCom,119
R_31hf5LtsfZRjmey,,AdditCom,119
R_1omOfVvQXu41gTe,,AdditCom,119
R_12xoTVBdCgwH4OZ,,AdditCom,119
R_3MuMg7RIFgTTxPa,,AdditCom,119
R_2ScT8z3dyb1PQg7,,AdditCom,119
R_2wM0FxKdpajKK94,,AdditCom,119
R_3EQlfjlsoGNJpHd,,AdditCom,119
R_3smfSQGciRidBCR,dubbelop. Als dit concert moest zijn.. dan vind ik in  het stadion dubbellop,AdditCom,119
R_3HNdlMKraMsCN7A,,AdditCom,119
R_3g8cyJdd4kVbtjT,,AdditCom,119
R_1Fu28vaC41GOtJi,,AdditCom,119
R_3g2cyaUO2Yw6VBt,,AdditCom,119
R_3QDdfu7BbWRdSpa,,AdditCom,119
R_2v7UB4XcNmqRlkH,,AdditCom,119
R_2sXqPXU0FFGnq6c,,AdditCom,119
R_1FaN0DmS3ptai9w,,AdditCom,119
R_29cEilrERsh9L4M,,AdditCom,119
R_3gNTX9x77jEuwjk,,AdditCom,119
R_cPfRLoFW4HbWL8B,,AdditCom,119
R_3feMl4i8dYxINjH,,AdditCom,119
R_BEdB8CQjh6NV0Fr,,AdditCom,119
R_1K8YF5J90lXrLI6,,AdditCom,119
R_2akskyK4Q8mBOoN,,AdditCom,119
R_QhRNexHibNtZlmx,,AdditCom,119
R_2478SXLZm5wqKBS,,AdditCom,119
R_8uo4PgOEo3NaD9D,,AdditCom,119
R_1i34oCzAj8geMMf,,AdditCom,119
R_Q03hI5KVidVctu9,,AdditCom,119
R_1gMbRwYLELkVyxN,,AdditCom,119
R_3CDxki7DHIckjbP,,AdditCom,119
R_1GWAA9TXrKKiRdT,,AdditCom,119
R_1hHbM2b5o8m9lLm,,AdditCom,119
R_1gV0nM14irZgMPZ,,AdditCom,119
R_21hSrgBfSwe6VJb,,AdditCom,119
R_pGXVFwsgFdUZ8ch,,AdditCom,119
R_11Y2Pa2pUFXWqth,,AdditCom,119
R_3qDKjTRExJW3fZF,,AdditCom,119
R_2DS8A5jet8RKvJ3,,AdditCom,119
R_5A3j2kWcSoGb2z7,,AdditCom,119
R_UftK5VCoUFhBQfn,,AdditCom,119
R_1i52cNrFLlQofDH,,AdditCom,119
R_2TS3Dz7DecuSBw5,,AdditCom,119
R_27VBNyVzZQAoKT5,,AdditCom,119
R_3Mm7GJhcdvN3kKR,,AdditCom,119
R_2UVfO8fX3fKoECN,,AdditCom,119
R_3EXYnfdDhfLx45R,,AdditCom,119
R_pLSAZuQYwnECElH,,AdditCom,119
R_1OrjdSec7LbKnTP,,AdditCom,119
R_3dXGr8Iipx2j6bH,,AdditCom,119
R_3e44JFk7FsyNCyj,,AdditCom,119
R_brugXlWLVk31ve9,,AdditCom,120
R_2ONj3n03G0tLorq,,AdditCom,120
R_2y4bF24AXuDscvO,,AdditCom,120
R_3Iq9VHtkSBWEpEh,,AdditCom,120
R_2ZVJDLfArV7jvub,,AdditCom,120
R_ZxXnxcvVTAiWOit,"Het deel ""waarin de belangrijkste informatie opgesomd stond"" geeft eigenlijk al de oplossing aan en klinkt onnatuurlijk; vrijwel niemand legt nog eens uit wat een samenvatting is.",AdditCom,120
R_3gLQ81v2NzoLKjG,,AdditCom,120
R_3qf0HcFJMNmjjtY,,AdditCom,120
R_31hf5LtsfZRjmey,,AdditCom,120
R_1omOfVvQXu41gTe,,AdditCom,120
R_12xoTVBdCgwH4OZ,,AdditCom,120
R_3MuMg7RIFgTTxPa,,AdditCom,120
R_2ScT8z3dyb1PQg7,,AdditCom,120
R_2wM0FxKdpajKK94,,AdditCom,120
R_3EQlfjlsoGNJpHd,,AdditCom,120
R_3smfSQGciRidBCR,,AdditCom,120
R_3HNdlMKraMsCN7A,,AdditCom,120
R_3g8cyJdd4kVbtjT,,AdditCom,120
R_1Fu28vaC41GOtJi,,AdditCom,120
R_3g2cyaUO2Yw6VBt,,AdditCom,120
R_3QDdfu7BbWRdSpa,,AdditCom,120
R_2v7UB4XcNmqRlkH,,AdditCom,120
R_2sXqPXU0FFGnq6c,,AdditCom,120
R_1FaN0DmS3ptai9w,,AdditCom,120
R_29cEilrERsh9L4M,,AdditCom,120
R_3gNTX9x77jEuwjk,,AdditCom,120
R_cPfRLoFW4HbWL8B,,AdditCom,120
R_3feMl4i8dYxINjH,,AdditCom,120
R_BEdB8CQjh6NV0Fr,'stond opgesomd' is natuurlijker. Of was dit een Tukker?,AdditCom,120
R_1K8YF5J90lXrLI6,,AdditCom,120
R_2akskyK4Q8mBOoN,,AdditCom,120
R_QhRNexHibNtZlmx,,AdditCom,120
R_2478SXLZm5wqKBS,,AdditCom,120
R_8uo4PgOEo3NaD9D,,AdditCom,120
R_1i34oCzAj8geMMf,,AdditCom,120
R_Q03hI5KVidVctu9,,AdditCom,120
R_1gMbRwYLELkVyxN,,AdditCom,120
R_3CDxki7DHIckjbP,,AdditCom,120
R_1GWAA9TXrKKiRdT,,AdditCom,120
R_1hHbM2b5o8m9lLm,,AdditCom,120
R_1gV0nM14irZgMPZ,,AdditCom,120
R_21hSrgBfSwe6VJb,,AdditCom,120
R_pGXVFwsgFdUZ8ch,,AdditCom,120
R_11Y2Pa2pUFXWqth,,AdditCom,120
R_3qDKjTRExJW3fZF,,AdditCom,120
R_2DS8A5jet8RKvJ3,,AdditCom,120
R_5A3j2kWcSoGb2z7,,AdditCom,120
R_UftK5VCoUFhBQfn,,AdditCom,120
R_1i52cNrFLlQofDH,,AdditCom,120
R_2TS3Dz7DecuSBw5,,AdditCom,120
R_27VBNyVzZQAoKT5,,AdditCom,120
R_3Mm7GJhcdvN3kKR,,AdditCom,120
R_2UVfO8fX3fKoECN,,AdditCom,120
R_3EXYnfdDhfLx45R,,AdditCom,120
R_pLSAZuQYwnECElH,,AdditCom,120
R_1OrjdSec7LbKnTP,,AdditCom,120
R_3dXGr8Iipx2j6bH,,AdditCom,120
R_3e44JFk7FsyNCyj,,AdditCom,120
R_brugXlWLVk31ve9,,AdditCom,121
R_2ONj3n03G0tLorq,,AdditCom,121
R_2y4bF24AXuDscvO,,AdditCom,121
R_3Iq9VHtkSBWEpEh,,AdditCom,121
R_2ZVJDLfArV7jvub,,AdditCom,121
R_ZxXnxcvVTAiWOit,,AdditCom,121
R_3gLQ81v2NzoLKjG,,AdditCom,121
R_3qf0HcFJMNmjjtY,,AdditCom,121
R_31hf5LtsfZRjmey,,AdditCom,121
R_1omOfVvQXu41gTe,,AdditCom,121
R_12xoTVBdCgwH4OZ,,AdditCom,121
R_3MuMg7RIFgTTxPa,,AdditCom,121
R_2ScT8z3dyb1PQg7,,AdditCom,121
R_2wM0FxKdpajKK94,,AdditCom,121
R_3EQlfjlsoGNJpHd,,AdditCom,121
R_3smfSQGciRidBCR,,AdditCom,121
R_3HNdlMKraMsCN7A,,AdditCom,121
R_3g8cyJdd4kVbtjT,,AdditCom,121
R_1Fu28vaC41GOtJi,,AdditCom,121
R_3g2cyaUO2Yw6VBt,,AdditCom,121
R_3QDdfu7BbWRdSpa,,AdditCom,121
R_2v7UB4XcNmqRlkH,,AdditCom,121
R_2sXqPXU0FFGnq6c,,AdditCom,121
R_1FaN0DmS3ptai9w,,AdditCom,121
R_29cEilrERsh9L4M,,AdditCom,121
R_3gNTX9x77jEuwjk,,AdditCom,121
R_cPfRLoFW4HbWL8B,,AdditCom,121
R_3feMl4i8dYxINjH,,AdditCom,121
R_BEdB8CQjh6NV0Fr,Ik had 'de zon' weggelaten om het natuurlijker te laten klinken,AdditCom,121
R_1K8YF5J90lXrLI6,,AdditCom,121
R_2akskyK4Q8mBOoN,,AdditCom,121
R_QhRNexHibNtZlmx,,AdditCom,121
R_2478SXLZm5wqKBS,-,AdditCom,121
R_8uo4PgOEo3NaD9D,,AdditCom,121
R_1i34oCzAj8geMMf,,AdditCom,121
R_Q03hI5KVidVctu9,,AdditCom,121
R_1gMbRwYLELkVyxN,,AdditCom,121
R_3CDxki7DHIckjbP,,AdditCom,121
R_1GWAA9TXrKKiRdT,,AdditCom,121
R_1hHbM2b5o8m9lLm,,AdditCom,121
R_1gV0nM14irZgMPZ,,AdditCom,121
R_21hSrgBfSwe6VJb,,AdditCom,121
R_pGXVFwsgFdUZ8ch,,AdditCom,121
R_11Y2Pa2pUFXWqth,,AdditCom,121
R_3qDKjTRExJW3fZF,,AdditCom,121
R_2DS8A5jet8RKvJ3,,AdditCom,121
R_5A3j2kWcSoGb2z7,,AdditCom,121
R_UftK5VCoUFhBQfn,,AdditCom,121
R_1i52cNrFLlQofDH,,AdditCom,121
R_2TS3Dz7DecuSBw5,,AdditCom,121
R_27VBNyVzZQAoKT5,,AdditCom,121
R_3Mm7GJhcdvN3kKR,,AdditCom,121
R_2UVfO8fX3fKoECN,,AdditCom,121
R_3EXYnfdDhfLx45R,,AdditCom,121
R_pLSAZuQYwnECElH,,AdditCom,121
R_1OrjdSec7LbKnTP,,AdditCom,121
R_3dXGr8Iipx2j6bH,,AdditCom,121
R_3e44JFk7FsyNCyj,,AdditCom,121
R_brugXlWLVk31ve9,,AdditCom,122
R_2ONj3n03G0tLorq,,AdditCom,122
R_2y4bF24AXuDscvO,,AdditCom,122
R_3Iq9VHtkSBWEpEh,,AdditCom,122
R_2ZVJDLfArV7jvub,,AdditCom,122
R_ZxXnxcvVTAiWOit,Spreekwoord aanvullen. / ,AdditCom,122
R_3gLQ81v2NzoLKjG,,AdditCom,122
R_3qf0HcFJMNmjjtY,,AdditCom,122
R_31hf5LtsfZRjmey,,AdditCom,122
R_1omOfVvQXu41gTe,,AdditCom,122
R_12xoTVBdCgwH4OZ,,AdditCom,122
R_3MuMg7RIFgTTxPa,,AdditCom,122
R_2ScT8z3dyb1PQg7,,AdditCom,122
R_2wM0FxKdpajKK94,,AdditCom,122
R_3EQlfjlsoGNJpHd,,AdditCom,122
R_3smfSQGciRidBCR,,AdditCom,122
R_3HNdlMKraMsCN7A,,AdditCom,122
R_3g8cyJdd4kVbtjT,,AdditCom,122
R_1Fu28vaC41GOtJi,Ik ben nog steeds niet zeker,AdditCom,122
R_3g2cyaUO2Yw6VBt,,AdditCom,122
R_3QDdfu7BbWRdSpa,,AdditCom,122
R_2v7UB4XcNmqRlkH,,AdditCom,122
R_2sXqPXU0FFGnq6c,,AdditCom,122
R_1FaN0DmS3ptai9w,,AdditCom,122
R_29cEilrERsh9L4M,,AdditCom,122
R_3gNTX9x77jEuwjk,,AdditCom,122
R_cPfRLoFW4HbWL8B,Is dit wel een goed voorbeeld? Dit is namelijk een spreekwoord. Iets anders invullen zou (volgens mij) vooral betekenen dat je het spreekwoord niet kent. ,AdditCom,122
R_3feMl4i8dYxINjH,,AdditCom,122
R_BEdB8CQjh6NV0Fr,Lageropgeleiden kennen meestal niet bijzonder veel uitdrukkingen. Misschien voor die doelgroep niet zo handig? Of juist wel?,AdditCom,122
R_1K8YF5J90lXrLI6,(te) veel spreekwooden/gezegdes,AdditCom,122
R_2akskyK4Q8mBOoN,,AdditCom,122
R_QhRNexHibNtZlmx,"Dit is een mooi voorbeeld van hoe mensen de hele zin lezen: ik zag het woord ""pech"" voordat ik de hele zin gelezen had, waardoor ik in eerste instantie dacht dat iemand te laat thuis kwam doordat hij autopech had.",AdditCom,122
R_2478SXLZm5wqKBS,-,AdditCom,122
R_8uo4PgOEo3NaD9D,,AdditCom,122
R_1i34oCzAj8geMMf,,AdditCom,122
R_Q03hI5KVidVctu9,,AdditCom,122
R_1gMbRwYLELkVyxN,,AdditCom,122
R_3CDxki7DHIckjbP,,AdditCom,122
R_1GWAA9TXrKKiRdT,,AdditCom,122
R_1hHbM2b5o8m9lLm,,AdditCom,122
R_1gV0nM14irZgMPZ,,AdditCom,122
R_21hSrgBfSwe6VJb,,AdditCom,122
R_pGXVFwsgFdUZ8ch,,AdditCom,122
R_11Y2Pa2pUFXWqth,,AdditCom,122
R_3qDKjTRExJW3fZF,,AdditCom,122
R_2DS8A5jet8RKvJ3,,AdditCom,122
R_5A3j2kWcSoGb2z7,,AdditCom,122
R_UftK5VCoUFhBQfn,,AdditCom,122
R_1i52cNrFLlQofDH,,AdditCom,122
R_2TS3Dz7DecuSBw5,,AdditCom,122
R_27VBNyVzZQAoKT5,,AdditCom,122
R_3Mm7GJhcdvN3kKR,,AdditCom,122
R_2UVfO8fX3fKoECN,,AdditCom,122
R_3EXYnfdDhfLx45R,,AdditCom,122
R_pLSAZuQYwnECElH,,AdditCom,122
R_1OrjdSec7LbKnTP,,AdditCom,122
R_3dXGr8Iipx2j6bH,,AdditCom,122
R_3e44JFk7FsyNCyj,,AdditCom,122
R_brugXlWLVk31ve9,,AdditCom,123
R_2ONj3n03G0tLorq,,AdditCom,123
R_2y4bF24AXuDscvO,,AdditCom,123
R_3Iq9VHtkSBWEpEh,,AdditCom,123
R_2ZVJDLfArV7jvub,,AdditCom,123
R_ZxXnxcvVTAiWOit,Mijn eerste idee was 'gevangenschap'; dat er twee woorden moesten staan verwarde mij eerst enigzins.,AdditCom,123
R_3gLQ81v2NzoLKjG,,AdditCom,123
R_3qf0HcFJMNmjjtY,,AdditCom,123
R_31hf5LtsfZRjmey,,AdditCom,123
R_1omOfVvQXu41gTe,,AdditCom,123
R_12xoTVBdCgwH4OZ,,AdditCom,123
R_3MuMg7RIFgTTxPa,,AdditCom,123
R_2ScT8z3dyb1PQg7,,AdditCom,123
R_2wM0FxKdpajKK94,,AdditCom,123
R_3EQlfjlsoGNJpHd,,AdditCom,123
R_3smfSQGciRidBCR,,AdditCom,123
R_3HNdlMKraMsCN7A,,AdditCom,123
R_3g8cyJdd4kVbtjT,,AdditCom,123
R_1Fu28vaC41GOtJi,,AdditCom,123
R_3g2cyaUO2Yw6VBt,,AdditCom,123
R_3QDdfu7BbWRdSpa,,AdditCom,123
R_2v7UB4XcNmqRlkH,,AdditCom,123
R_2sXqPXU0FFGnq6c,,AdditCom,123
R_1FaN0DmS3ptai9w,,AdditCom,123
R_29cEilrERsh9L4M,,AdditCom,123
R_3gNTX9x77jEuwjk,,AdditCom,123
R_cPfRLoFW4HbWL8B,,AdditCom,123
R_3feMl4i8dYxINjH,,AdditCom,123
R_BEdB8CQjh6NV0Fr,Ik vind dit natuurlijker: .... dat leeuwen in de dierentuin in zulke kleine kooien leven,AdditCom,123
R_1K8YF5J90lXrLI6,,AdditCom,123
R_2akskyK4Q8mBOoN,,AdditCom,123
R_QhRNexHibNtZlmx,,AdditCom,123
R_2478SXLZm5wqKBS,,AdditCom,123
R_8uo4PgOEo3NaD9D,,AdditCom,123
R_1i34oCzAj8geMMf,,AdditCom,123
R_Q03hI5KVidVctu9,,AdditCom,123
R_1gMbRwYLELkVyxN,,AdditCom,123
R_3CDxki7DHIckjbP,,AdditCom,123
R_1GWAA9TXrKKiRdT,,AdditCom,123
R_1hHbM2b5o8m9lLm,,AdditCom,123
R_1gV0nM14irZgMPZ,,AdditCom,123
R_21hSrgBfSwe6VJb,,AdditCom,123
R_pGXVFwsgFdUZ8ch,,AdditCom,123
R_11Y2Pa2pUFXWqth,,AdditCom,123
R_3qDKjTRExJW3fZF,,AdditCom,123
R_2DS8A5jet8RKvJ3,,AdditCom,123
R_5A3j2kWcSoGb2z7,,AdditCom,123
R_UftK5VCoUFhBQfn,,AdditCom,123
R_1i52cNrFLlQofDH,,AdditCom,123
R_2TS3Dz7DecuSBw5,,AdditCom,123
R_27VBNyVzZQAoKT5,,AdditCom,123
R_3Mm7GJhcdvN3kKR,,AdditCom,123
R_2UVfO8fX3fKoECN,,AdditCom,123
R_3EXYnfdDhfLx45R,,AdditCom,123
R_pLSAZuQYwnECElH,,AdditCom,123
R_1OrjdSec7LbKnTP,,AdditCom,123
R_3dXGr8Iipx2j6bH,,AdditCom,123
R_3e44JFk7FsyNCyj,,AdditCom,123
R_brugXlWLVk31ve9,,AdditCom,124
R_2ONj3n03G0tLorq,,AdditCom,124
R_2y4bF24AXuDscvO,,AdditCom,124
R_3Iq9VHtkSBWEpEh,,AdditCom,124
R_2ZVJDLfArV7jvub,,AdditCom,124
R_ZxXnxcvVTAiWOit,Ze komen al graag bij dat restaurant. Waarom nu plots omwille van de biefstuk? En hoe weten ze al dat hij lekker is?,AdditCom,124
R_3gLQ81v2NzoLKjG,,AdditCom,124
R_3qf0HcFJMNmjjtY,,AdditCom,124
R_31hf5LtsfZRjmey,,AdditCom,124
R_1omOfVvQXu41gTe,,AdditCom,124
R_12xoTVBdCgwH4OZ,,AdditCom,124
R_3MuMg7RIFgTTxPa,,AdditCom,124
R_2ScT8z3dyb1PQg7,,AdditCom,124
R_2wM0FxKdpajKK94,,AdditCom,124
R_3EQlfjlsoGNJpHd,,AdditCom,124
R_3smfSQGciRidBCR,,AdditCom,124
R_3HNdlMKraMsCN7A,,AdditCom,124
R_3g8cyJdd4kVbtjT,,AdditCom,124
R_1Fu28vaC41GOtJi,,AdditCom,124
R_3g2cyaUO2Yw6VBt,,AdditCom,124
R_3QDdfu7BbWRdSpa,,AdditCom,124
R_2v7UB4XcNmqRlkH,,AdditCom,124
R_2sXqPXU0FFGnq6c,,AdditCom,124
R_1FaN0DmS3ptai9w,,AdditCom,124
R_29cEilrERsh9L4M,,AdditCom,124
R_3gNTX9x77jEuwjk,,AdditCom,124
R_cPfRLoFW4HbWL8B,,AdditCom,124
R_3feMl4i8dYxINjH,,AdditCom,124
R_BEdB8CQjh6NV0Fr,waar zij graag kwamen -> 'waar zij graag komen' zou ik natuurlijker vinden,AdditCom,124
R_1K8YF5J90lXrLI6,,AdditCom,124
R_2akskyK4Q8mBOoN,,AdditCom,124
R_QhRNexHibNtZlmx,Gaan ze samen í©í©n biefstuk eten?,AdditCom,124
R_2478SXLZm5wqKBS,-,AdditCom,124
R_8uo4PgOEo3NaD9D,,AdditCom,124
R_1i34oCzAj8geMMf,,AdditCom,124
R_Q03hI5KVidVctu9,,AdditCom,124
R_1gMbRwYLELkVyxN,,AdditCom,124
R_3CDxki7DHIckjbP,,AdditCom,124
R_1GWAA9TXrKKiRdT,,AdditCom,124
R_1hHbM2b5o8m9lLm,Is het nou de of het biefstuk?,AdditCom,124
R_1gV0nM14irZgMPZ,,AdditCom,124
R_21hSrgBfSwe6VJb,,AdditCom,124
R_pGXVFwsgFdUZ8ch,,AdditCom,124
R_11Y2Pa2pUFXWqth,,AdditCom,124
R_3qDKjTRExJW3fZF,,AdditCom,124
R_2DS8A5jet8RKvJ3,,AdditCom,124
R_5A3j2kWcSoGb2z7,,AdditCom,124
R_UftK5VCoUFhBQfn,,AdditCom,124
R_1i52cNrFLlQofDH,,AdditCom,124
R_2TS3Dz7DecuSBw5,,AdditCom,124
R_27VBNyVzZQAoKT5,,AdditCom,124
R_3Mm7GJhcdvN3kKR,,AdditCom,124
R_2UVfO8fX3fKoECN,,AdditCom,124
R_3EXYnfdDhfLx45R,,AdditCom,124
R_pLSAZuQYwnECElH,,AdditCom,124
R_1OrjdSec7LbKnTP,,AdditCom,124
R_3dXGr8Iipx2j6bH,,AdditCom,124
R_3e44JFk7FsyNCyj,,AdditCom,124
R_brugXlWLVk31ve9,,AdditCom,125
R_2ONj3n03G0tLorq,Zijn dit niet gewoon twee hoofdzinnen?,AdditCom,125
R_2y4bF24AXuDscvO,,AdditCom,125
R_3Iq9VHtkSBWEpEh,,AdditCom,125
R_2ZVJDLfArV7jvub,,AdditCom,125
R_ZxXnxcvVTAiWOit,Opnieuw: standaard uitdrukking/spreekwoord; eerder kennis van gezegdes speelt een rol dan het kunnen voorspellen van de zin,AdditCom,125
R_3gLQ81v2NzoLKjG,,AdditCom,125
R_3qf0HcFJMNmjjtY,,AdditCom,125
R_31hf5LtsfZRjmey,,AdditCom,125
R_1omOfVvQXu41gTe,,AdditCom,125
R_12xoTVBdCgwH4OZ,,AdditCom,125
R_3MuMg7RIFgTTxPa,,AdditCom,125
R_2ScT8z3dyb1PQg7,,AdditCom,125
R_2wM0FxKdpajKK94,,AdditCom,125
R_3EQlfjlsoGNJpHd,,AdditCom,125
R_3smfSQGciRidBCR,,AdditCom,125
R_3HNdlMKraMsCN7A,,AdditCom,125
R_3g8cyJdd4kVbtjT,,AdditCom,125
R_1Fu28vaC41GOtJi,,AdditCom,125
R_3g2cyaUO2Yw6VBt,,AdditCom,125
R_3QDdfu7BbWRdSpa,,AdditCom,125
R_2v7UB4XcNmqRlkH,"De zin is normaal, maar ik zou de interpunctie zelf anders doen. Ik zou de komma vervangen door een ; of : ",AdditCom,125
R_2sXqPXU0FFGnq6c,,AdditCom,125
R_1FaN0DmS3ptai9w,,AdditCom,125
R_29cEilrERsh9L4M,,AdditCom,125
R_3gNTX9x77jEuwjk,,AdditCom,125
R_cPfRLoFW4HbWL8B,Spreekwoord/gezegde,AdditCom,125
R_3feMl4i8dYxINjH,,AdditCom,125
R_BEdB8CQjh6NV0Fr,,AdditCom,125
R_1K8YF5J90lXrLI6,,AdditCom,125
R_2akskyK4Q8mBOoN,,AdditCom,125
R_QhRNexHibNtZlmx,,AdditCom,125
R_2478SXLZm5wqKBS,,AdditCom,125
R_8uo4PgOEo3NaD9D,,AdditCom,125
R_1i34oCzAj8geMMf,,AdditCom,125
R_Q03hI5KVidVctu9,,AdditCom,125
R_1gMbRwYLELkVyxN,,AdditCom,125
R_3CDxki7DHIckjbP,,AdditCom,125
R_1GWAA9TXrKKiRdT,,AdditCom,125
R_1hHbM2b5o8m9lLm,,AdditCom,125
R_1gV0nM14irZgMPZ,,AdditCom,125
R_21hSrgBfSwe6VJb,,AdditCom,125
R_pGXVFwsgFdUZ8ch,,AdditCom,125
R_11Y2Pa2pUFXWqth,,AdditCom,125
R_3qDKjTRExJW3fZF,,AdditCom,125
R_2DS8A5jet8RKvJ3,,AdditCom,125
R_5A3j2kWcSoGb2z7,,AdditCom,125
R_UftK5VCoUFhBQfn,,AdditCom,125
R_1i52cNrFLlQofDH,,AdditCom,125
R_2TS3Dz7DecuSBw5,,AdditCom,125
