subj_id,qual_col,Completion,measure,row,sentID
R_2v7UB4XcNmqRlkH,Comp(2),het balkon,Comp,2,109
R_2sXqPXU0FFGnq6c,Comp(2),Het balkon,Comp,2,109
R_1FaN0DmS3ptai9w,Comp(2),het balkon,Comp,2,109
R_29cEilrERsh9L4M,Comp(2),haar balkon,Comp,2,109
R_3gNTX9x77jEuwjk,Comp(2),het balkon,Comp,2,109
R_cPfRLoFW4HbWL8B,Comp(2),het balkon,Comp,2,109
R_3feMl4i8dYxINjH,Comp(2),het balkon,Comp,2,109
R_BEdB8CQjh6NV0Fr,Comp(2),het balkon,Comp,2,109
R_1K8YF5J90lXrLI6,Comp(2),het balkon,Comp,2,109
R_2akskyK4Q8mBOoN,Comp(2),haar balkon,Comp,2,109
R_QhRNexHibNtZlmx,Comp(2),haar balkon,Comp,2,109
R_2478SXLZm5wqKBS,Comp(2),het balkon,Comp,2,109
R_8uo4PgOEo3NaD9D,Comp(2),het balkon,Comp,2,109
R_1i34oCzAj8geMMf,Comp(2),het balkon,Comp,2,109
R_Q03hI5KVidVctu9,Comp(2),haar woonkamer,Comp,2,109
R_1gMbRwYLELkVyxN,Comp(2),het balkon,Comp,2,109
R_brugXlWLVk31ve9,Comp(3),de lint,Comp,3,110
R_2ONj3n03G0tLorq,Comp(3),het lint,Comp,3,110
R_2y4bF24AXuDscvO,Comp(3),het lint,Comp,3,110
R_3Iq9VHtkSBWEpEh,Comp(3),het lint,Comp,3,110
R_2ZVJDLfArV7jvub,Comp(3),het lint,Comp,3,110
R_ZxXnxcvVTAiWOit,Comp(3),het lint,Comp,3,110
R_3gLQ81v2NzoLKjG,Comp(3),het lint,Comp,3,110
R_3qf0HcFJMNmjjtY,Comp(3),een lint,Comp,3,110
R_31hf5LtsfZRjmey,Comp(3),het lint,Comp,3,110
R_1omOfVvQXu41gTe,Comp(3),het lint,Comp,3,110
R_12xoTVBdCgwH4OZ,Comp(3),een lintje,Comp,3,110
R_3MuMg7RIFgTTxPa,Comp(3),het lint,Comp,3,110
R_2ScT8z3dyb1PQg7,Comp(3),het lint,Comp,3,110
R_2wM0FxKdpajKK94,Comp(3),het lintje,Comp,3,110
R_3EQlfjlsoGNJpHd,Comp(3),het lint,Comp,3,110
R_3smfSQGciRidBCR,Comp(3),een lint,Comp,3,110
R_3HNdlMKraMsCN7A,Comp(3),een lintje,Comp,3,110
R_3g8cyJdd4kVbtjT,Comp(3),Het lint,Comp,3,110
R_1Fu28vaC41GOtJi,Comp(3),Een lint,Comp,3,110
R_3g2cyaUO2Yw6VBt,Comp(3),Een lintje,Comp,3,110
R_3QDdfu7BbWRdSpa,Comp(3),het lintje,Comp,3,110
R_2v7UB4XcNmqRlkH,Comp(3),het lint,Comp,3,110
R_2sXqPXU0FFGnq6c,Comp(3),Het lint,Comp,3,110
R_1FaN0DmS3ptai9w,Comp(3),het lint,Comp,3,110
R_29cEilrERsh9L4M,Comp(3),een lint,Comp,3,110
R_3gNTX9x77jEuwjk,Comp(3),het lintje,Comp,3,110
R_cPfRLoFW4HbWL8B,Comp(3),het lint,Comp,3,110
R_3feMl4i8dYxINjH,Comp(3),het lintje,Comp,3,110
R_BEdB8CQjh6NV0Fr,Comp(3),een lintje,Comp,3,110
R_1K8YF5J90lXrLI6,Comp(3),het lintje,Comp,3,110
R_2akskyK4Q8mBOoN,Comp(3),het lint,Comp,3,110
R_QhRNexHibNtZlmx,Comp(3),een lintje,Comp,3,110
R_2478SXLZm5wqKBS,Comp(3),het lint,Comp,3,110
R_8uo4PgOEo3NaD9D,Comp(3),het lint,Comp,3,110
R_1i34oCzAj8geMMf,Comp(3),een lint,Comp,3,110
R_Q03hI5KVidVctu9,Comp(3),een lintje,Comp,3,110
R_1gMbRwYLELkVyxN,Comp(3),het lint,Comp,3,110
R_brugXlWLVk31ve9,Comp(4),het contract,Comp,4,111
R_2ONj3n03G0tLorq,Comp(4),het contract,Comp,4,111
R_2y4bF24AXuDscvO,Comp(4),het contract,Comp,4,111
R_3Iq9VHtkSBWEpEh,Comp(4),het contract,Comp,4,111
R_2ZVJDLfArV7jvub,Comp(4),een contract,Comp,4,111
R_ZxXnxcvVTAiWOit,Comp(4),het contract,Comp,4,111
R_3gLQ81v2NzoLKjG,Comp(4),het contract,Comp,4,111
R_3qf0HcFJMNmjjtY,Comp(4),het contract,Comp,4,111
R_31hf5LtsfZRjmey,Comp(4),het contract,Comp,4,111
R_1omOfVvQXu41gTe,Comp(4),het contract,Comp,4,111
R_12xoTVBdCgwH4OZ,Comp(4),een contract,Comp,4,111
R_3MuMg7RIFgTTxPa,Comp(4),het contract,Comp,4,111
R_2ScT8z3dyb1PQg7,Comp(4),het contract,Comp,4,111
R_2wM0FxKdpajKK94,Comp(4),het contract,Comp,4,111
R_3EQlfjlsoGNJpHd,Comp(4),het kontrakt,Comp,4,111
R_3smfSQGciRidBCR,Comp(4),het contract,Comp,4,111
R_3HNdlMKraMsCN7A,Comp(4),het contract,Comp,4,111
R_3g8cyJdd4kVbtjT,Comp(4),Het contract,Comp,4,111
R_1Fu28vaC41GOtJi,Comp(4),Het contract,Comp,4,111
R_3g2cyaUO2Yw6VBt,Comp(4),het contract,Comp,4,111
R_3QDdfu7BbWRdSpa,Comp(4),het contract,Comp,4,111
R_2v7UB4XcNmqRlkH,Comp(4),het contract,Comp,4,111
R_2sXqPXU0FFGnq6c,Comp(4),Het contract,Comp,4,111
R_1FaN0DmS3ptai9w,Comp(4),het contract,Comp,4,111
R_29cEilrERsh9L4M,Comp(4),het contract,Comp,4,111
R_3gNTX9x77jEuwjk,Comp(4),het contract,Comp,4,111
R_cPfRLoFW4HbWL8B,Comp(4),het contract,Comp,4,111
R_3feMl4i8dYxINjH,Comp(4),het contract,Comp,4,111
R_BEdB8CQjh6NV0Fr,Comp(4),het contract,Comp,4,111
R_1K8YF5J90lXrLI6,Comp(4),het contract,Comp,4,111
R_2akskyK4Q8mBOoN,Comp(4),het contract,Comp,4,111
R_QhRNexHibNtZlmx,Comp(4),zijn contract,Comp,4,111
R_2478SXLZm5wqKBS,Comp(4),een contract,Comp,4,111
R_8uo4PgOEo3NaD9D,Comp(4),het contract,Comp,4,111
R_1i34oCzAj8geMMf,Comp(4),een contact,Comp,4,111
R_Q03hI5KVidVctu9,Comp(4),de overeenkomst,Comp,4,111
R_1gMbRwYLELkVyxN,Comp(4),het contract,Comp,4,111
R_brugXlWLVk31ve9,Comp(5),het pistool,Comp,5,112
R_2ONj3n03G0tLorq,Comp(5),het vuurwapen,Comp,5,112
R_2y4bF24AXuDscvO,Comp(5),het wapen,Comp,5,112
R_3Iq9VHtkSBWEpEh,Comp(5),de plaats delict,Comp,5,112
R_2ZVJDLfArV7jvub,Comp(5),het pistool,Comp,5,112
R_ZxXnxcvVTAiWOit,Comp(5),het bureau,Comp,5,112
R_3gLQ81v2NzoLKjG,Comp(5),het lichaam,Comp,5,112
R_3qf0HcFJMNmjjtY,Comp(5),het lichaam?,Comp,5,112
R_31hf5LtsfZRjmey,Comp(5),het wapen,Comp,5,112
R_1omOfVvQXu41gTe,Comp(5),het geweer,Comp,5,112
R_12xoTVBdCgwH4OZ,Comp(5),de stoel,Comp,5,112
R_3MuMg7RIFgTTxPa,Comp(5),het wapen,Comp,5,112
R_2ScT8z3dyb1PQg7,Comp(5),het slachtoffer,Comp,5,112
R_2wM0FxKdpajKK94,Comp(5),de plaats delict ,Comp,5,112
R_3EQlfjlsoGNJpHd,Comp(5),het plaats delict,Comp,5,112
R_3smfSQGciRidBCR,Comp(5),bewijsmateriaal,Comp,5,112
R_3HNdlMKraMsCN7A,Comp(5),GI,Comp,5,112
R_3g8cyJdd4kVbtjT,Comp(5),Het bewijsmateriaal,Comp,5,112
R_1Fu28vaC41GOtJi,Comp(5),Het wapen,Comp,5,112
R_3g2cyaUO2Yw6VBt,Comp(5),Het wapen,Comp,5,112
R_3QDdfu7BbWRdSpa,Comp(5),het pistool,Comp,5,112
R_2v7UB4XcNmqRlkH,Comp(5),het pistool,Comp,5,112
R_2sXqPXU0FFGnq6c,Comp(5),Het slachtoffer,Comp,5,112
R_1FaN0DmS3ptai9w,Comp(5),het wapen,Comp,5,112
R_29cEilrERsh9L4M,Comp(5),het wapen,Comp,5,112
R_3gNTX9x77jEuwjk,Comp(5),het wapen,Comp,5,112
R_cPfRLoFW4HbWL8B,Comp(5),het plaatsdelict,Comp,5,112
R_3feMl4i8dYxINjH,Comp(5),het wapen,Comp,5,112
R_BEdB8CQjh6NV0Fr,Comp(5),het wapen,Comp,5,112
R_1K8YF5J90lXrLI6,Comp(5),de plaats delict ,Comp,5,112
R_2akskyK4Q8mBOoN,Comp(5),het lichaam ,Comp,5,112
R_QhRNexHibNtZlmx,Comp(5),de plaat-delict,Comp,5,112
R_2478SXLZm5wqKBS,Comp(5),het wapen,Comp,5,112
R_8uo4PgOEo3NaD9D,Comp(5),het bewijs,Comp,5,112
R_1i34oCzAj8geMMf,Comp(5),het pistool,Comp,5,112
R_Q03hI5KVidVctu9,Comp(5),het raam,Comp,5,112
R_1gMbRwYLELkVyxN,Comp(5),de kogels,Comp,5,112
R_brugXlWLVk31ve9,Comp(6),de trein,Comp,6,113
R_2ONj3n03G0tLorq,Comp(6),de trein,Comp,6,113
R_2y4bF24AXuDscvO,Comp(6),de trein,Comp,6,113
R_3Iq9VHtkSBWEpEh,Comp(6),de trein,Comp,6,113
R_2ZVJDLfArV7jvub,Comp(6),te trein,Comp,6,113
R_ZxXnxcvVTAiWOit,Comp(6),de trein,Comp,6,113
R_3gLQ81v2NzoLKjG,Comp(6),de auto,Comp,6,113
R_3qf0HcFJMNmjjtY,Comp(6),een auto,Comp,6,113
R_31hf5LtsfZRjmey,Comp(6),een auto,Comp,6,113
R_1omOfVvQXu41gTe,Comp(6),een auto,Comp,6,113
R_12xoTVBdCgwH4OZ,Comp(6),de trein,Comp,6,113
R_3MuMg7RIFgTTxPa,Comp(6),de trein,Comp,6,113
R_2ScT8z3dyb1PQg7,Comp(6),de trein,Comp,6,113
R_2wM0FxKdpajKK94,Comp(6),De trein,Comp,6,113
R_3EQlfjlsoGNJpHd,Comp(6),de trein,Comp,6,113
R_3smfSQGciRidBCR,Comp(6),de trein,Comp,6,113
R_3HNdlMKraMsCN7A,Comp(6),de trein,Comp,6,113
R_3g8cyJdd4kVbtjT,Comp(6),De trein,Comp,6,113
R_1Fu28vaC41GOtJi,Comp(6),Een auto,Comp,6,113
R_3g2cyaUO2Yw6VBt,Comp(6),Een scooter,Comp,6,113
R_3QDdfu7BbWRdSpa,Comp(6),een trein,Comp,6,113
R_2v7UB4XcNmqRlkH,Comp(6),de trein,Comp,6,113
R_2sXqPXU0FFGnq6c,Comp(6),De trein,Comp,6,113
R_1FaN0DmS3ptai9w,Comp(6),een auto,Comp,6,113
R_29cEilrERsh9L4M,Comp(6),een trein,Comp,6,113
R_3gNTX9x77jEuwjk,Comp(6),de auto,Comp,6,113
R_cPfRLoFW4HbWL8B,Comp(6),de trein,Comp,6,113
R_3feMl4i8dYxINjH,Comp(6),een trein,Comp,6,113
R_BEdB8CQjh6NV0Fr,Comp(6),een trein,Comp,6,113
R_1K8YF5J90lXrLI6,Comp(6),een trein,Comp,6,113
R_2akskyK4Q8mBOoN,Comp(6),de trein,Comp,6,113
R_QhRNexHibNtZlmx,Comp(6),een auto,Comp,6,113
R_2478SXLZm5wqKBS,Comp(6),de trein,Comp,6,113
R_8uo4PgOEo3NaD9D,Comp(6),een trein,Comp,6,113
R_1i34oCzAj8geMMf,Comp(6),een trein,Comp,6,113
R_Q03hI5KVidVctu9,Comp(6),de trein,Comp,6,113
R_1gMbRwYLELkVyxN,Comp(6),een auto,Comp,6,113
R_brugXlWLVk31ve9,Comp(7),de bios,Comp,7,114
R_2ONj3n03G0tLorq,Comp(7),de bioscoop,Comp,7,114
R_2y4bF24AXuDscvO,Comp(7),de film,Comp,7,114
R_3Iq9VHtkSBWEpEh,Comp(7),de film,Comp,7,114
R_2ZVJDLfArV7jvub,Comp(7),de film,Comp,7,114
R_ZxXnxcvVTAiWOit,Comp(7),de bioscoop,Comp,7,114
R_3gLQ81v2NzoLKjG,Comp(7),de film,Comp,7,114
R_3qf0HcFJMNmjjtY,Comp(7),de bioscoop,Comp,7,114
R_31hf5LtsfZRjmey,Comp(7),de bioscoop,Comp,7,114
R_1omOfVvQXu41gTe,Comp(7),de film,Comp,7,114
R_12xoTVBdCgwH4OZ,Comp(7),de bioscoop,Comp,7,114
R_3MuMg7RIFgTTxPa,Comp(7),de bioscoop,Comp,7,114
R_2ScT8z3dyb1PQg7,Comp(7),de bioscoop,Comp,7,114
R_2wM0FxKdpajKK94,Comp(7),De film,Comp,7,114
R_3EQlfjlsoGNJpHd,Comp(7),de bioscoop,Comp,7,114
R_3smfSQGciRidBCR,Comp(7),de bioscoop,Comp,7,114
R_3HNdlMKraMsCN7A,Comp(7),de film,Comp,7,114
R_3g8cyJdd4kVbtjT,Comp(7),De film,Comp,7,114
R_1Fu28vaC41GOtJi,Comp(7),De bioscoop ,Comp,7,114
R_3g2cyaUO2Yw6VBt,Comp(7),de film,Comp,7,114
R_3QDdfu7BbWRdSpa,Comp(7),de bioscoop,Comp,7,114
R_2v7UB4XcNmqRlkH,Comp(7),de film,Comp,7,114
R_2sXqPXU0FFGnq6c,Comp(7),De film,Comp,7,114
R_1FaN0DmS3ptai9w,Comp(7),de bios,Comp,7,114
R_29cEilrERsh9L4M,Comp(7),de film,Comp,7,114
R_3gNTX9x77jEuwjk,Comp(7),de bioscoop,Comp,7,114
R_cPfRLoFW4HbWL8B,Comp(7),de bioscoop,Comp,7,114
R_3feMl4i8dYxINjH,Comp(7),de bioscoop,Comp,7,114
R_BEdB8CQjh6NV0Fr,Comp(7),de bios,Comp,7,114
R_1K8YF5J90lXrLI6,Comp(7),de bioscoop,Comp,7,114
R_2akskyK4Q8mBOoN,Comp(7),de bioscoop,Comp,7,114
R_QhRNexHibNtZlmx,Comp(7),de bioscoop,Comp,7,114
R_2478SXLZm5wqKBS,Comp(7),de bioscoop,Comp,7,114
R_8uo4PgOEo3NaD9D,Comp(7),de film,Comp,7,114
R_1i34oCzAj8geMMf,Comp(7),de bioscoop,Comp,7,114
R_Q03hI5KVidVctu9,Comp(7),de bioscoop,Comp,7,114
R_1gMbRwYLELkVyxN,Comp(7),de bioscoop,Comp,7,114
R_brugXlWLVk31ve9,Comp(8),de plek,Comp,8,115
R_2ONj3n03G0tLorq,Comp(8),het terras,Comp,8,115
R_2y4bF24AXuDscvO,Comp(8),het terras,Comp,8,115
R_3Iq9VHtkSBWEpEh,Comp(8),het terras,Comp,8,115
R_2ZVJDLfArV7jvub,Comp(8),het terras,Comp,8,115
R_ZxXnxcvVTAiWOit,Comp(8),het terras,Comp,8,115
R_3gLQ81v2NzoLKjG,Comp(8),de plek,Comp,8,115
R_3qf0HcFJMNmjjtY,Comp(8),het terras,Comp,8,115
R_31hf5LtsfZRjmey,Comp(8),het plekje,Comp,8,115
R_1omOfVvQXu41gTe,Comp(8),de plek,Comp,8,115
R_12xoTVBdCgwH4OZ,Comp(8),het terras,Comp,8,115
R_3MuMg7RIFgTTxPa,Comp(8),het terras,Comp,8,115
R_2ScT8z3dyb1PQg7,Comp(8),het terras,Comp,8,115
R_2wM0FxKdpajKK94,Comp(8),Het terras,Comp,8,115
R_3EQlfjlsoGNJpHd,Comp(8),de plek,Comp,8,115
R_3smfSQGciRidBCR,Comp(8),de plek ,Comp,8,115
R_3HNdlMKraMsCN7A,Comp(8),het terras,Comp,8,115
R_3g8cyJdd4kVbtjT,Comp(8),De plek,Comp,8,115
R_1Fu28vaC41GOtJi,Comp(8),Het strand,Comp,8,115
R_3g2cyaUO2Yw6VBt,Comp(8),Het terras,Comp,8,115
R_3QDdfu7BbWRdSpa,Comp(8),het terras,Comp,8,115
R_2v7UB4XcNmqRlkH,Comp(8),het terras,Comp,8,115
R_2sXqPXU0FFGnq6c,Comp(8),Het terras,Comp,8,115
R_1FaN0DmS3ptai9w,Comp(8),de plek,Comp,8,115
R_29cEilrERsh9L4M,Comp(8),het terras,Comp,8,115
R_3gNTX9x77jEuwjk,Comp(8),het terras,Comp,8,115
R_cPfRLoFW4HbWL8B,Comp(8),de plek,Comp,8,115
R_3feMl4i8dYxINjH,Comp(8),het terras,Comp,8,115
R_BEdB8CQjh6NV0Fr,Comp(8),het terras,Comp,8,115
R_1K8YF5J90lXrLI6,Comp(8),het terras,Comp,8,115
R_2akskyK4Q8mBOoN,Comp(8),het terras,Comp,8,115
R_QhRNexHibNtZlmx,Comp(8),de plek,Comp,8,115
R_2478SXLZm5wqKBS,Comp(8),het terras,Comp,8,115
R_8uo4PgOEo3NaD9D,Comp(8),het terras,Comp,8,115
R_1i34oCzAj8geMMf,Comp(8),het terras,Comp,8,115
R_Q03hI5KVidVctu9,Comp(8),de plek,Comp,8,115
R_1gMbRwYLELkVyxN,Comp(8),het terras,Comp,8,115
R_brugXlWLVk31ve9,Comp(9),de stopcontact,Comp,9,116
R_2ONj3n03G0tLorq,Comp(9),de meterkast,Comp,9,116
R_2y4bF24AXuDscvO,Comp(9),de meterkast,Comp,9,116
R_3Iq9VHtkSBWEpEh,Comp(9),de meterkast,Comp,9,116
R_2ZVJDLfArV7jvub,Comp(9),de meterkast,Comp,9,116
R_ZxXnxcvVTAiWOit,Comp(9),de meterkast,Comp,9,116
R_3gLQ81v2NzoLKjG,Comp(9),de meterkast,Comp,9,116
R_3qf0HcFJMNmjjtY,Comp(9),de meterkast,Comp,9,116
R_31hf5LtsfZRjmey,Comp(9),de meterkast,Comp,9,116
R_1omOfVvQXu41gTe,Comp(9),de meterkast,Comp,9,116
R_12xoTVBdCgwH4OZ,Comp(9),de meterkast,Comp,9,116
R_3MuMg7RIFgTTxPa,Comp(9),de meterkast,Comp,9,116
R_2ScT8z3dyb1PQg7,Comp(9),de kast,Comp,9,116
R_2wM0FxKdpajKK94,Comp(9),De meterkast,Comp,9,116
R_3EQlfjlsoGNJpHd,Comp(9),de meterkast,Comp,9,116
R_3smfSQGciRidBCR,Comp(9),de meterkast,Comp,9,116
R_3HNdlMKraMsCN7A,Comp(9),de meterkast,Comp,9,116
R_3g8cyJdd4kVbtjT,Comp(9),De meter,Comp,9,116
R_1Fu28vaC41GOtJi,Comp(9),De kast,Comp,9,116
R_3g2cyaUO2Yw6VBt,Comp(9),de stoppenkast,Comp,9,116
R_3QDdfu7BbWRdSpa,Comp(9),de meterkast,Comp,9,116
R_2v7UB4XcNmqRlkH,Comp(9),de meterkast ,Comp,9,116
R_2sXqPXU0FFGnq6c,Comp(9),De meterkast,Comp,9,116
R_1FaN0DmS3ptai9w,Comp(9),de meterkast,Comp,9,116
R_29cEilrERsh9L4M,Comp(9),de meterkast,Comp,9,116
R_3gNTX9x77jEuwjk,Comp(9),de meterkast,Comp,9,116
R_cPfRLoFW4HbWL8B,Comp(9),de meterkast,Comp,9,116
R_3feMl4i8dYxINjH,Comp(9),de meterkast,Comp,9,116
R_BEdB8CQjh6NV0Fr,Comp(9),de meterkast,Comp,9,116
R_1K8YF5J90lXrLI6,Comp(9),de meterkast,Comp,9,116
R_2akskyK4Q8mBOoN,Comp(9),de stoppenkast,Comp,9,116
R_QhRNexHibNtZlmx,Comp(9),de stoppenkast,Comp,9,116
R_2478SXLZm5wqKBS,Comp(9),de meterkast,Comp,9,116
R_8uo4PgOEo3NaD9D,Comp(9),de meterkast,Comp,9,116
R_1i34oCzAj8geMMf,Comp(9),de stoppenkast,Comp,9,116
R_Q03hI5KVidVctu9,Comp(9),de stopcontacten,Comp,9,116
R_1gMbRwYLELkVyxN,Comp(9),de meterkast,Comp,9,116
R_brugXlWLVk31ve9,Comp(10),de mensa,Comp,10,117
R_2ONj3n03G0tLorq,Comp(10),de kantine,Comp,10,117
R_2y4bF24AXuDscvO,Comp(10),de kantine,Comp,10,117
R_3Iq9VHtkSBWEpEh,Comp(10),de kantine,Comp,10,117
R_2ZVJDLfArV7jvub,Comp(10),de kantine,Comp,10,117
R_ZxXnxcvVTAiWOit,Comp(10),de kantine,Comp,10,117
R_3gLQ81v2NzoLKjG,Comp(10),de kantine,Comp,10,117
R_3qf0HcFJMNmjjtY,Comp(10),de cantine,Comp,10,117
R_31hf5LtsfZRjmey,Comp(10),het cafe,Comp,10,117
R_1omOfVvQXu41gTe,Comp(10),de kantine,Comp,10,117
R_12xoTVBdCgwH4OZ,Comp(10),het restaurant,Comp,10,117
R_3MuMg7RIFgTTxPa,Comp(10),het restaurant,Comp,10,117
R_2ScT8z3dyb1PQg7,Comp(10),de kantine,Comp,10,117
R_2wM0FxKdpajKK94,Comp(10),de kantine,Comp,10,117
R_3EQlfjlsoGNJpHd,Comp(10),de kantine,Comp,10,117
R_3smfSQGciRidBCR,Comp(10),de kantine ,Comp,10,117
R_3HNdlMKraMsCN7A,Comp(10),de kantine,Comp,10,117
R_3g8cyJdd4kVbtjT,Comp(10),Het restaurant,Comp,10,117
R_1Fu28vaC41GOtJi,Comp(10),De kantine,Comp,10,117
R_3g2cyaUO2Yw6VBt,Comp(10),de kantine,Comp,10,117
R_3QDdfu7BbWRdSpa,Comp(10),de kantine,Comp,10,117
R_2v7UB4XcNmqRlkH,Comp(10),de kantine,Comp,10,117
R_2sXqPXU0FFGnq6c,Comp(10),De kantine,Comp,10,117
R_1FaN0DmS3ptai9w,Comp(10),de kantine,Comp,10,117
R_29cEilrERsh9L4M,Comp(10),de kantine,Comp,10,117
R_3gNTX9x77jEuwjk,Comp(10),de kantine,Comp,10,117
R_cPfRLoFW4HbWL8B,Comp(10),de kantine,Comp,10,117
R_3feMl4i8dYxINjH,Comp(10),de kantine,Comp,10,117
R_BEdB8CQjh6NV0Fr,Comp(10),de kantine,Comp,10,117
R_1K8YF5J90lXrLI6,Comp(10),de kantine,Comp,10,117
R_2akskyK4Q8mBOoN,Comp(10),de kantine,Comp,10,117
R_QhRNexHibNtZlmx,Comp(10),het bedrijfsrestaurant,Comp,10,117
R_2478SXLZm5wqKBS,Comp(10),de kantine,Comp,10,117
R_8uo4PgOEo3NaD9D,Comp(10),de kantine,Comp,10,117
R_1i34oCzAj8geMMf,Comp(10),de cafetaria,Comp,10,117
R_Q03hI5KVidVctu9,Comp(10),de kantine,Comp,10,117
R_1gMbRwYLELkVyxN,Comp(10),de kantine,Comp,10,117
R_brugXlWLVk31ve9,Comp(11),het tentamen,Comp,11,118
R_2ONj3n03G0tLorq,Comp(11),het tentamen,Comp,11,118
R_2y4bF24AXuDscvO,Comp(11),het tentamen,Comp,11,118
R_3Iq9VHtkSBWEpEh,Comp(11),het tentamen,Comp,11,118
R_2ZVJDLfArV7jvub,Comp(11),het tentamen,Comp,11,118
R_ZxXnxcvVTAiWOit,Comp(11),zijn tentamen,Comp,11,118
R_3gLQ81v2NzoLKjG,Comp(11),het tentamen,Comp,11,118
R_3qf0HcFJMNmjjtY,Comp(11),zijn tentamen,Comp,11,118
R_31hf5LtsfZRjmey,Comp(11),het tentamen,Comp,11,118
R_1omOfVvQXu41gTe,Comp(11),het tentamen,Comp,11,118
R_12xoTVBdCgwH4OZ,Comp(11),zijn tentamen,Comp,11,118
R_3MuMg7RIFgTTxPa,Comp(11),het tentamen,Comp,11,118
R_2ScT8z3dyb1PQg7,Comp(11),zijn tentamen,Comp,11,118
R_2wM0FxKdpajKK94,Comp(11),het tentamen ,Comp,11,118
R_3EQlfjlsoGNJpHd,Comp(11),het tentamem,Comp,11,118
R_3smfSQGciRidBCR,Comp(11),het tentamen,Comp,11,118
R_3HNdlMKraMsCN7A,Comp(11),het tentamen,Comp,11,118
R_3g8cyJdd4kVbtjT,Comp(11),Het tentamen,Comp,11,118
R_1Fu28vaC41GOtJi,Comp(11),De toets,Comp,11,118
R_3g2cyaUO2Yw6VBt,Comp(11),de toets,Comp,11,118
R_3QDdfu7BbWRdSpa,Comp(11),het tentamen,Comp,11,118
R_2v7UB4XcNmqRlkH,Comp(11),het tentamen,Comp,11,118
R_2sXqPXU0FFGnq6c,Comp(11),Het tentamen,Comp,11,118
R_1FaN0DmS3ptai9w,Comp(11),het tentamen,Comp,11,118
R_29cEilrERsh9L4M,Comp(11),zijn tentamen,Comp,11,118
R_3gNTX9x77jEuwjk,Comp(11),het tentamen,Comp,11,118
R_cPfRLoFW4HbWL8B,Comp(11),de toets,Comp,11,118
R_3feMl4i8dYxINjH,Comp(11),het tentamen,Comp,11,118
R_BEdB8CQjh6NV0Fr,Comp(11),het tentamen,Comp,11,118
R_1K8YF5J90lXrLI6,Comp(11),het tentamen,Comp,11,118
R_2akskyK4Q8mBOoN,Comp(11),het tentamen,Comp,11,118
R_QhRNexHibNtZlmx,Comp(11),zijn examen,Comp,11,118
R_2478SXLZm5wqKBS,Comp(11),het tentamen,Comp,11,118
R_8uo4PgOEo3NaD9D,Comp(11),het tentamen,Comp,11,118
R_1i34oCzAj8geMMf,Comp(11),het tentamen,Comp,11,118
R_Q03hI5KVidVctu9,Comp(11),het tentamen,Comp,11,118
R_1gMbRwYLELkVyxN,Comp(11),het tentamen,Comp,11,118
R_brugXlWLVk31ve9,Comp(12),hun concert,Comp,12,119
R_2ONj3n03G0tLorq,Comp(12),het concert,Comp,12,119
R_2y4bF24AXuDscvO,Comp(12),hun concert,Comp,12,119
R_3Iq9VHtkSBWEpEh,Comp(12),het concert,Comp,12,119
R_2ZVJDLfArV7jvub,Comp(12),een concert,Comp,12,119
R_ZxXnxcvVTAiWOit,Comp(12),een concert,Comp,12,119
R_3gLQ81v2NzoLKjG,Comp(12),het concert,Comp,12,119
R_3qf0HcFJMNmjjtY,Comp(12),hun concert,Comp,12,119
R_31hf5LtsfZRjmey,Comp(12),een concert,Comp,12,119
R_1omOfVvQXu41gTe,Comp(12),hun concert,Comp,12,119
R_12xoTVBdCgwH4OZ,Comp(12),een concert,Comp,12,119
R_3MuMg7RIFgTTxPa,Comp(12),een concert,Comp,12,119
R_2ScT8z3dyb1PQg7,Comp(12),een concert,Comp,12,119
R_2wM0FxKdpajKK94,Comp(12),Het concert,Comp,12,119
R_3EQlfjlsoGNJpHd,Comp(12),een concert,Comp,12,119
R_3smfSQGciRidBCR,Comp(12),een concert ,Comp,12,119
R_3HNdlMKraMsCN7A,Comp(12),het concert,Comp,12,119
R_3g8cyJdd4kVbtjT,Comp(12),Het concert,Comp,12,119
R_1Fu28vaC41GOtJi,Comp(12),Het concert,Comp,12,119
R_3g2cyaUO2Yw6VBt,Comp(12),Een concert,Comp,12,119
R_3QDdfu7BbWRdSpa,Comp(12),een concert,Comp,12,119
R_2v7UB4XcNmqRlkH,Comp(12),het concert,Comp,12,119
R_2sXqPXU0FFGnq6c,Comp(12),Hun concert,Comp,12,119
R_1FaN0DmS3ptai9w,Comp(12),een concert,Comp,12,119
R_29cEilrERsh9L4M,Comp(12),een concert,Comp,12,119
R_3gNTX9x77jEuwjk,Comp(12),een concert,Comp,12,119
R_cPfRLoFW4HbWL8B,Comp(12),een concert,Comp,12,119
R_3feMl4i8dYxINjH,Comp(12),een concert,Comp,12,119
R_BEdB8CQjh6NV0Fr,Comp(12),het concert,Comp,12,119
R_1K8YF5J90lXrLI6,Comp(12),een concert,Comp,12,119
R_2akskyK4Q8mBOoN,Comp(12),het concert,Comp,12,119
R_QhRNexHibNtZlmx,Comp(12),een concert,Comp,12,119
R_2478SXLZm5wqKBS,Comp(12),hun concert,Comp,12,119
R_8uo4PgOEo3NaD9D,Comp(12),hun concert,Comp,12,119
R_1i34oCzAj8geMMf,Comp(12),een concert,Comp,12,119
R_Q03hI5KVidVctu9,Comp(12),het concert,Comp,12,119
R_1gMbRwYLELkVyxN,Comp(12),het concert,Comp,12,119
